propertyCode,thumbnail,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,externalReference,parkingSpace,neighborhood
33897581,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/09/54/a7/271102779.webp,27,8,1590.0,"{'price': {'amount': 1590.0, 'currencySuffix': '€/mês'}}",flat,rent,101.0,2,2,rua Shegundo Galarza,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7718945,-9.151663,False,https://www.idealista.pt/imovel/33897581/,"Apartamento único para si. Localizado junto à Quinta das Conchas, do metro, bem como dos colégios de S. Tomaz e S. João de Brito, Continente e Solinca. Das suas principais características, destacam-se: - Varanda. -Terraço. -Duas casas de banho. -Vista desafogada. -Parqueamento. -Cozinha equipada. -Zona de lavandaria. O apartamento é arrendado semi mobilado, conforme fotografias. É pedido fiança, ou garantia bancária, comprovativos de rendimentos.   Marque já a sua visita e venha conhecer este apartemnto único e exclusivo. Licença de utilização: 09/UPAL/2004   Licença de Utilização - LU: 09/UPAL/2004 | 21/04/2004.",False,good,False,True,16.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na rua Shegundo Galarza'}",False,False,False,False,False,False,122181263-241,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33897593,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3b/60/21/271102796.webp,20,2,2650.0,"{'price': {'amount': 2650.0, 'currencySuffix': '€/mês'}}",flat,rent,115.0,2,1,rua Dom Luís de Noronha,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7395685,-9.1587719,False,https://www.idealista.pt/imovel/33897593/,"T2 nas Av. Novas com 115m2, 1 parqueamento, 1 arrecadaçao. Junto a Gulbenkein e ao El Corte Ingles! Proximo a comercio, Centro Comercial,   serviços, hospitais, colegios, universidades e transportes publicos.   Excelente acessos a eixos e auto-estradas.     LU nº 482/UT/2004 emitida pela Câmara Municipal de Lisboa em 20/04/2004 Licença de Utilização -.",False,good,False,True,23.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na rua Dom Luís de Noronha'}",False,False,False,False,False,False,123251314-139,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33863882,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6e/54/84/269726262.webp,15,bj,980.0,"{'price': {'amount': 980.0, 'currencySuffix': '€/mês'}}",studio,rent,21.0,0,1,rua Rodrigo da Fonseca,Lisboa,Santo António,Rato - Amoreiras,pt,38.7221169,-9.1545357,False,https://www.idealista.pt/imovel/33863882/,Estúdio - 20m2 c/ mezzanine na Rua Rodrigo da Fonseca; Wc e copa; . Perto da Av Brancamp e do Metro Marquês de Pombal. Jardins Eduardo VII; Av da liberdade; Ritz Four Seasons.,False,good,False,False,47.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santo António, Lisboa', 'title': 'T0 na rua Rodrigo da Fonseca'}",False,False,False,False,False,False,,,
33897556,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c7/7f/e8/271102414.webp,19,1,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,3,1,Baixa,Lisboa,Santa Maria Maior,Baixa,pt,38.7130121,-9.136348,False,https://www.idealista.pt/imovel/33897556/,"Apartamento T3, mobilado, para arrendamento, com 90 m2 e um logradouro com 19 m2, situado na Baixa de Lisboa.  Inserido num prédio situado numa das ruas mais emblemáticas do centro da cidade, com vista lateral de rio e no coração de Lisboa. O apartamento encontra-se no 1º andar e conta com uma sala, 3 suites com roupeiro, cozinha equipada, saguão, varandas e com a cozinha totalmente equipada.  O apartamento é arrendado com mobília e está pronto a entrar. Não perca esta oportunidade! A Castelhana agora é Dils. A Castelhana é um nome de referência no setor imobiliário português há mais de 25 anos e agora é Dils, uma empresa Italiana com mais de 50 anos de história e com escritórios em Milão, Roma e Amsterdão e agora em Lisboa, Porto, Algarve e Estoril. Em Lisboa, a nossa sede encontra-se no Chiado, um dos bairros mais emblemáticos e tradicionais da cidade. No Porto, estamos na icónica Avenida da Boavista. Na região do Algarve, temos um escritório junto à Marina de Vilamoura, e no Estoril, ao lado do famoso Casino do Estoril. Sob a marca Dils, somos especializados na consultoria para empresas, organizações e investidores institucionais, oferecendo serviços de compra, venda, arrendamento e desenvolvimento de imóveis residenciais.  Estamos à sua disposição, com uma equipa dedicada para oferecer o melhor suporte no seu próximo investimento imobiliário.  Quando o mundo muda, é hora de reescrever as regras. It's time to imagine your future space.  Categoria Energética: C  ref: 29711.",True,good,False,False,33.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,29711,,
33897515,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/83/19/dd/271100702.webp,26,1,1785.0,"{'price': {'amount': 1785.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,2,1,Calçada do Monte,Lisboa,São Vicente,Graça,pt,38.718762,-9.1331366,False,https://www.idealista.pt/imovel/33897515/,"Apartamento em bom estado (como novo) com óptima exposição solar e vista fantástica do Castelo de São Jorge, baixa Pombalina e Rio Tejo. Imóvel com 2 frentes, sendo que um dos quartos tem uma varanda e a sala e cozinha tem uma varanda ampla. Hall de entrada (5m2) dá acesso a Sala - Cozinha, casa-de-banho e quartos. Sala e cozinha em open space, sendo que cozinha está apenas equipada com placa (a gás canalizado), forno eléctrico, exaustor e esquentador (a gás). Sala com pavimento em parquet e cozinha com pavimento em cerâmica. Casa-de-banho com cabine de duche e janela. Quartos (11m2 + 11m2) com pavimento em parquet, sendo que um dos quartos tem 1 roupeiro amplo e o segundo tem acesso a varanda. Edifício, com elevador e porteira residente, sito a 1 minuto a pé do Miradouro de Nossa Senhora do Monte, a 3 minutos a pé do centro da Graça e 7 minutos a pé do Mercado de Sapadores onde existem várias carreiras de Carris. Disponível a 1 de FEVEREIRO de 2023. Exigências do Proprietário para o arrendamento: 2 rendas + 2 fianças + 2 cauções.",True,good,False,True,26.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento em Calçada do Monte'}",True,False,False,False,False,False,HA 1281 0125,,
33520951,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/5a/28/04/249884368.webp,10,bj,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,45.0,1,1,avenida Conde Valbom,Lisboa,Avenidas Novas,Gulbenkian - Praça Espanha,pt,38.7367521,-9.149184,False,https://www.idealista.pt/imovel/33520951/,"ARRENDAMENTO: Apartamento de tipologia T1, totalmente remodelado, com cerca de 45m2 de área bruta privativa. Esta fração é a antiga “casa da porteira” e tem fachada orientada a sudoeste e é constituída por hall de entrada, cozinha/sala [open space], uma instalação sanitária e um quarto.  O imóvel está localizado no Rés-do-Chão alto de um edifício de 1958, com elevador, composto por 15 frações distribuídas por 8 pisos.  Este imóvel, sito na Avenida Conde Valbom, está extraordinariamente bem localizado na zona central da cidade de Lisboa. A cerca de 3 minutos a pé do metro de São Sebastião [linha azul/vermelha] e de outros meios de transporte, este imóvel, beneficia ainda da proximidade a todos os tipos de serviços e comércio.  Características:  • Caixilharia vidros duplos;  • Equipamentos incluídos: Forno, Placa de Indução, Exaustor, termoacumulador.  Não procure mais, esta é a casa perfeita para si. Contacte-nos!",True,good,False,True,27.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento na avenida Conde Valbom'}",True,False,False,False,False,False,380240054,,
33897485,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/3b/d0/d9/271099818.webp,35,2,990.0,"{'price': {'amount': 990.0, 'currencySuffix': '€/mês'}}",duplex,rent,71.0,2,1,"rua do Vale de Santo António, 103",Lisboa,São Vicente,Santa Engrácia,pt,38.7190254,-9.1236785,True,https://www.idealista.pt/imovel/33897485/,"T2 duplex, Metro Sta. Apolónia, vista lateral rio. 3 assoalhadas, 70m2, vista lateral de rio, duplex, todo remodelado. Cozinha equipada com termoacumulador e exaustor. Chão em madeira flutuante, excepto cozinha e wc. Boa exposição solar, 3 frentes. Morada R. Vale Santo António 103, 2esq. (último andar). Prédio antigo remodelado, c/colunas novas de água e luz. Inquilino pode optar (por sua conta), gás de botija ou optar por eletrodomésticos todos elétricos. Situado a 5-10 minutos da Estação Santa Apolónia, Sapadores e Graça. Autocarros 735; _712. Sapadores(726; _797; _712; _730; _734; _735; _Elétrico 28). Santa Apolónia(Metro, Carris: 706; _712; _734; _728; _735; _759; _781; _782; _794). Contrato arrendamento c/duração 3 anos (inquilino tem de cumprir pelo menos um ano), depois renovado anualmente, selado nas Finanças e c/recibos. Necessário fiador(es) com cartão de cidadão. Pagamento de 2 rendas+ 1 caução. As visitas serão agendadas após avaliação dos rendimentos declarados dos inquilinos e dos fiadores (taxa de esforço). Não é necessário enviar a documentação para fazer a visita.",False,good,False,False,14.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'São Vicente, Lisboa', 'title': 'Duplex na rua do Vale de Santo António, 103'}",True,False,False,False,False,False,,,
33248185,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/33/24/33/237237256.webp,15,1,1250.0,"{'price': {'amount': 1250.0, 'currencySuffix': '€/mês'}}",duplex,rent,70.0,1,1,"largo do Mastro, 6",Lisboa,Arroios,Pena,pt,38.721145,-9.1387414,True,https://www.idealista.pt/imovel/33248185/,"Condições: 2 Rendas + 2 Cauções Contrato mínimo de um ano Apartamento duplex de tipologia T1, totalmente mobilado e decorado de forma cuidadosa e moderna. Dispõe também de cozinha totalmente equipada, também com utensílios de cozinha e roupas de cama. Apartamento pronto a habitar. Situado no coração de Arroios, freguesia no centro de Lisboa com várias coisas para fazer e visitar. Grande oferta gastronómica, vários mercados, cafés e bares em Arroios, o que torna esta zona ideal para os recém-chegados à cidade. Arroios é servido pelas linhas Verde e Amarela do Metro de Lisboa, bem como por várias linhas de autocarros. Marque já a sua visita!",True,good,False,True,18.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Arroios, Lisboa', 'title': 'Duplex no largo do Mastro, 6'}",False,False,False,False,False,False,,,
32793409,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/24/a0/e4/271097072.webp,30,3,4500.0,"{'price': {'amount': 4500.0, 'currencySuffix': '€/mês'}}",flat,rent,269.0,5,4,travessa do Forte da Areia,Lisboa,Belém,Pedrouços,pt,38.6935977,-9.2190163,False,https://www.idealista.pt/imovel/32793409/,"Fantástico Duplex T5, no condominio Belém Riverside composto por: 1º andar: - Sala com varanda com vista rio; - Cozinha totalmente equipada com electrodomésticos Miele; - 2 quartos com roupeiros embutidos; - Suite com closet e varanda com vista rio; - 3 Wcs 2ºandar: - Open space com 3 varandas; - 2 quartos com roupeiros embutidos; - Wc Imóvel equipado e mobilado, com ar condicionado, 4 lugares de estacionamento e arrecadação, inserido em condominio de prestigio com priscina e segurança 24h. Não perca esta oportunidade! Peça-nos informações ou agendamento de visita e apaixone-se por esta maravilhosa moradia. A Proposta Capital ambiciona entender as necessidades dos seus Clientes, providenciando um serviço e acompanhamento, em linha com as atuais exigências de mercado. Para isso, contamos com a colaboração de uma equipa altamente qualificada e competente, apoiada pelos mais recentes métodos e tecnologias de marketing. Somos uma empresa de serviços de consultoria imobiliária, que pretende continuar a ser reconhecida por sua solidez e competência, tanto no mercado nacional como internacional, bem como por todos os nossos clientes e parceiros. O nosso desejo de crescer desafia-nos com entusiasmo e determinação, a cada projeto que nos propomos. Cooperamos em estreita ligação com nossos parceiros nacionais e internacionais bem como com várias Entidades bancarias possibilitando a todos os nossos clientes um acompanhamento na concessão do seu Credito à Habitação. Temos uma ampla gama de opções, para atender às necessidades mais exigentes de nossos clientes. Venha conhecer-nos e beneficie dos nossos conselhos e experiência. Juntos, encontraremos a melhor solução para seus interesses.",True,good,False,False,17.0,{'typology': 'flat'},"{'subtitle': 'Belém, Lisboa', 'title': 'Apartamento na travessa do Forte da Areia'}",False,False,False,False,False,False,CH-AR180,,
33877711,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/87/dc/56/270050390.webp,19,3,1350.0,"{'price': {'amount': 1350.0, 'currencySuffix': '€/mês'}}",flat,rent,55.0,1,1,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7181224,-9.1540589,False,https://www.idealista.pt/imovel/33877711/,"Ótimo apartamento t1 totalmente renovado com varanda junto ao Largo do Rato. Sala com varanda, quarto com varanda, cozinha equipada com forno, placa, exaustor e termoacomulador, casa de banho com janela. O Apartamento fica a 2 minutos do Largo do Rato numa rua muito calma. Zona muito central junto ao Metro e a todo tipo de comércio e serviços. Disponivel no inicio de Fevereiro de 2025.  Categoria Energética: D  ref: A3038.",False,good,False,True,25.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,A3038,,
33876040,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/81/04/54/269900975.webp,31,1,1730.0,"{'price': {'amount': 1730.0, 'currencySuffix': '€/mês'}}",flat,rent,75.0,2,1,rua Jorge Colaço,Lisboa,Alvalade,São João de Brito,pt,38.7619519,-9.1404851,False,https://www.idealista.pt/imovel/33876040/,"Disponível em: 17/03/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de encerramento do contrato:  Limpeza geral do apartamento no final da estadia 120 eur O apartamento está a partir do dia 2025-03-17. O apartamento tem uma área total de 75 metros quadrados. Há 2 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,23.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Apartamento na rua Jorge Colaço'}",False,False,False,False,False,False,173629_191224,,
33897253,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fa/fb/c6/271092004.webp,41,,2944.0,"{'price': {'amount': 2944.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,1,1,rua General João de Almeida,Lisboa,Ajuda,Calçada da Ajuda - Belém,pt,38.7008064,-9.1993459,False,https://www.idealista.pt/imovel/33897253/,"Disponível em: 01/03/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 70 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 70 O apartamento está a partir do dia 2025-03-01. O apartamento tem uma área total de 60 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É possível reservar diretamente online.",False,good,False,False,49.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento na rua General João de Almeida'}",False,False,False,False,False,False,138071_110125,,
33897215,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7d/61/be/271091114.webp,12,3,760.0,"{'price': {'amount': 760.0, 'currencySuffix': '€/mês'}}",flat,rent,30.0,1,1,travessa da Cara,Lisboa,Misericórdia,Bairro Alto,pt,38.7121548,-9.1445142,False,https://www.idealista.pt/imovel/33897215/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  50€ to be paid in the check-in for administrative expenses + 1 monthly rent in advance O apartamento está a partir do dia 2025-02-01. O apartamento tem uma área total de 30 metros quadrados. Há 1 quarto(s), 1 banheiro(s). As despesas do condomínio não estão incluídas no aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,25.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na travessa da Cara'}",False,False,False,False,False,False,67031_110125,,
33892870,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a7/aa/06/270889741.webp,10,,850.0,"{'price': {'amount': 850.0, 'currencySuffix': '€/mês'}}",studio,rent,50.0,0,1,beco João Alves,Lisboa,Ajuda,Rio Seco - Casalinho,pt,38.7069882,-9.1913791,False,https://www.idealista.pt/imovel/33892870/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  50€ to be paid in the check-in for administrative expenses + 1 monthly rent in advance Aviso de cancelamento: 1 meses O apartamento está a partir do dia 2025-02-01. Há 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,17.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Ajuda, Lisboa', 'title': 'T0 no beco João Alves'}",False,False,False,False,False,False,128890_100125,,
33897203,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/c6/46/271091032.webp,28,,1807.0,"{'price': {'amount': 1807.0, 'currencySuffix': '€/mês'}}",studio,rent,25.0,0,1,rua do Conde de Redondo,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7257149,-9.1439147,False,https://www.idealista.pt/imovel/33897203/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Administrative fee: €250 O apartamento está a partir do dia 2025-02-01. O apartamento tem uma área total de 25 metros quadrados. Há 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 5 mês/meses. É possível reservar diretamente online.",False,good,False,False,72.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Santo António, Lisboa', 'title': 'T0 na rua do Conde de Redondo'}",False,False,False,False,False,False,157633_130125,,
33897210,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6f/d7/71/271090881.webp,20,5,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,43.0,1,1,rua Giovanni Antinori,Lisboa,Ajuda,Rio Seco - Casalinho,pt,38.705774,-9.1933688,False,https://www.idealista.pt/imovel/33897210/,"Disponível em: 01/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  Administrative fee: €120 O apartamento está a partir do dia 2025-02-01. O apartamento tem uma área total de 43 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. As despesas do condomínio não estão incluídas no aluguel. O custo médio dos serviços é de 120€ que inclui internet. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'Ajuda, Lisboa', 'title': 'Apartamento na rua Giovanni Antinori'}",False,False,False,False,False,False,155743_130125,,
33897150,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/97/52/67/271089855.webp,55,,4456.0,"{'price': {'amount': 4456.0, 'currencySuffix': '€/mês'}}",flat,rent,153.0,2,2,rua Vítor Cordon,Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7072373,-9.1412471,False,https://www.idealista.pt/imovel/33897150/,"Disponível em: 31/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 110 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 110 O apartamento está a partir do dia 2025-01-31. O apartamento tem uma área total de 153 metros quadrados. Há 2 quarto(s), 2 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É possível reservar diretamente online.",False,good,False,False,29.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na rua Vítor Cordon'}",False,False,False,False,False,False,138072_120125,,
33897145,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/7c/f4/ce/271089708.webp,31,,3122.0,"{'price': {'amount': 3122.0, 'currencySuffix': '€/mês'}}",flat,rent,140.0,3,3,avenida David Mourão-Ferreira,Lisboa,Lumiar,Alto do Lumiar - Quinta das Conchas - Quinta do Lambert,pt,38.7752185,-9.15251,False,https://www.idealista.pt/imovel/33897145/,"Disponível em: 23/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 110 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 110 O apartamento está a partir do dia 2025-01-23. O apartamento tem uma área total de 140 metros quadrados. Há 3 quarto(s), 3 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,True,22.0,{'typology': 'flat'},"{'subtitle': 'Lumiar, Lisboa', 'title': 'Apartamento na avenida David Mourão-Ferreira'}",False,False,False,False,False,False,166272_120125,,
33897115,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f2/0d/b1/271088995.webp,40,,5000.0,"{'price': {'amount': 5000.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,2,1,rua do Salitre,Lisboa,Santo António,Av. da Liberdade - Marquês de Pombal,pt,38.7193982,-9.1495282,False,https://www.idealista.pt/imovel/33897115/,"Disponível em: 02/02/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-02-02. Há 2 quarto(s), 1 banheiro(s). Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,100.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua do Salitre'}",False,False,False,False,False,False,131681_110125,,
33897111,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4a/20/7b/271088849.webp,22,,2337.0,"{'price': {'amount': 2337.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,1,1,travessa dos Fiéis de Deus,Lisboa,Misericórdia,Bairro Alto,pt,38.7130202,-9.1461034,False,https://www.idealista.pt/imovel/33897111/,"Disponível em: 15/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. Custos de abertura do contrato:  NOT INCLUDED IN PRICE: Cleaning Fee(NOT OPTIONAL, NOT REFUNDABLE): 80 (FlatPerStay - a fixed value will be added once per whole stay)    Cleaning fee: 80 O apartamento está imediatamente. O apartamento tem uma área total de 60 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. Os serviços e o condomínio são incluídos no valor do aluguel. É necessário um período mínimo de permanência de 1 mês/meses. É possível reservar diretamente online.",False,good,False,False,39.0,{'typology': 'flat'},"{'subtitle': 'Misericórdia, Lisboa', 'title': 'Apartamento na travessa dos Fiéis de Deus'}",False,False,False,False,False,False,158501_110125,,
