propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,distance,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,newDevelopmentFinished,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33896998,2.0,2000.0,flat,56.0,1,1,rua Conde das Antas,Lisboa,Campolide,Centro,pt,38.7264825,-9.1641538,False,https://www.idealista.pt/imovel/33896998/,2195,"Disponível em: 19/01/2025.  Reserve em linha clicando abaixo do mapa em ""Link adicional"".  ************* COMO É QUE FUNCIONA O SPACEST. COM? Spacest. com é uma plataforma online para alugueres de médio-longo prazo que foi criada como garantia para o arrendatário: verificamos todos os apartamentos e as fotos são recentes e fiáveis para que possa reservar online com paz de espírito para evitar que alguém o faça antes de si.  Para reservar online, siga o link no fundo da página (abaixo do mapa) e clique em ""alugar agora"". Se precisar de assistência, por favor contacte-nos e nós ajudá-lo-emos. O apartamento está a partir do dia 2025-01-19. O apartamento tem uma área total de 56 metros quadrados. Há 1 quarto(s), 1 banheiro(s). Também tem 1 sala(s) de estar. A taxa do condomínio está incluída no aluguel mensal. É necessário um período mínimo de permanência de 36 mês/meses. É possível reservar diretamente online.",good,False,False,36.0,False,False,,,2000.0,0.0,False,False
33896886,3.0,1200.0,flat,120.0,2,1,"rua Américo Veríssimo Valadas, 6",Lisboa,Mafra,Centro,pt,38.9438835,-9.3528475,True,https://www.idealista.pt/imovel/33896886/,29337,"Identificação do imóvel: ZMPT573090 T2 com 2 casas de banho para arrendamento em Mafra/Mafra. Disponível para entrada imediata. Aconchegante apartamento com dois quartos sendo uma suíte e garagem box em Mafra! Apartamento muito bem distribuído, muito próximo ao Continente de Mafra e fácil acesso a saída para Lisboa. Imóvel arrendado com toda mobília. Fica no 3º andar com elevador. Condições de arrendamento: - Contrato 3 anos Não Renováveis. - Apresentação de todas as documentações pertinentes. Autorização de Utilização Nº AUTORIZAÇÃO: 447/2007 DATA AUTORIZAÇÃO: 2007/08/20. Não perca esta oportunidade! Para mais informações ou para agendar uma visita, entre em contato comigo. 3 razões para comprar com a Zome + acompanhamento Com uma preparação e experiência única no mercado imobiliário, os consultores Zome põem toda a sua dedicação em dar-lhe o melhor acompanhamento, orientando-o com a máxima confiança, na direção certa das suas necessidades e ambições. Daqui para a frente, vamos criar uma relação próxima e escutar com atenção as suas expectativas, porque a nossa prioridade é a sua felicidade! Porque é importante que sinta que está acompanhado, e que estamos consigo sempre. + simples Os consultores Zome têm uma formação única no mercado, ancorada na partilha de experiência prática entre profissionais e fortalecida pelo conhecimento de neurociência aplicada que lhes permite simplificar e tornar mais eficaz a sua experiência imobiliária. Deixe para trás os pesadelos burocráticos porque na Zome encontra o apoio total de uma equipa experiente e multidisciplinar que lhe dá suporte prático em todos os aspetos fundamentais, para que a sua experiência imobiliária supere as expectativas. + feliz O nosso maior valor é entregar-lhe felicidade! Liberte-se de preocupações e ganhe o tempo de qualidade que necessita para se dedicar ao que lhe faz mais feliz. Agimos diariamente para trazer mais valor à sua vida com o aconselhamento fiável de que precisa para, juntos, conseguirmos atingir os melhores resultados. Com a Zome nunca vai estar perdido ou desacompanhado e encontrará algo que não tem preço: a sua máxima tranquilidade! É assim que se vai sentir ao longo de toda a experiência: Tranquilo, seguro, confortável e... FELIZ! Notas: 1. Caso seja um consultor imobiliário, este imóvel está disponível para partilha de negócio. Não hesite em apresentar aos seus clientes compradores e fale connosco para agendar a sua visita. 2. Para maior facilidade na identificação deste imóvel, por favor, refira o respetivo ID ZMPT ou o respetivo agente que lhe tenha enviado a sugestão.",good,False,True,10.0,False,False,,,1200.0,0.0,True,True
33829652,1.0,2475.0,flat,179.0,3,3,São Sebastião da Pedreira,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7334294,-9.1450031,False,https://www.idealista.pt/imovel/33829652/,439,"Um apartamento nas Avenidas Novas? Conte-me mais! Este apartamento T3+1 está localizado na Rua de Picoas, numa das zonas mais dinâmicas e procuradas de Lisboa, as Avenidas Novas. A área oferece fácil acesso a transportes públicos, comércio variado, restaurantes e espaços de lazer, tudo a uma curta distância. E o apartamento como é? O imóvel, com 178,91 m² de área bruta, oferece um amplo espaço e conforto. Conta com 3 casas de banho completas e uma cozinha equipada com os principais eletrodomésticos (fogão, forno, exaustor e esquentador). A cozinha cria um ambiente ideal para momentos de convívio. Mais alguma coisa que deva saber? A luminosidade natural é uma característica marcante, proporcionando conforto e bem-estar. O apartamento, com um layout funcional e acabamentos modernos, promete ser a escolha perfeita para quem procura qualidade de vida e localização privilegiada. Estou convencido, como posso visitar? Para marcar a sua visita entre em contacto connosco! Licença de utilização: 131.",good,False,True,14.0,False,False,,,2475.0,0.0,False,False
33596155,0.0,2150.0,flat,170.0,3,3,rua das Picoas,Lisboa,Avenidas Novas,São Sebastião da Pedreira,pt,38.7339083,-9.1445309,False,https://www.idealista.pt/imovel/33596155/,373,"Um apartamento para arrendar? Conte-me mais! Este fantástico apartamento localiza-se nas Avenidas Novas e oferece todo o conforto e espaço que procura. Trata-se de um T3+1 (incluindo um quarto de empregada com WC) totalmente remodelado, com uma generosa área bruta de 169,79 m².  E quanto às divisões? O apartamento dispõe de uma cozinha ampla e funcional, equipada com fogão, exaustor, forno e esquentador. Além disso, conta com uma sala espaçosa e três casas de banho bem equipadas, garantindo conforto e praticidade para o dia a dia. Os três quartos, com excelente iluminação natural, proporcionam ambientes acolhedores e confortáveis.  E a área envolvente?   A localização nas Avenidas Novas é imbatível, oferecendo acesso a uma ampla gama de serviços e comodidades. A poucos passos, encontrará restaurantes, supermercados, parques, lojas e comércio local. A zona é também bem servida de transportes públicos, permitindo fácil acesso a todas as áreas da cidade.  Parece-me interessante! Quando poderei visitar? Quando desejar!  Contacte-nos para agendar a sua visita e descobrir este incrível apartamento!  Licença de utilização: 131.",good,False,True,13.0,False,False,,,2150.0,0.0,False,False
33896876,8.0,1950.0,flat,135.0,2,2,"rua Jorge Castilho, 8",Lisboa,Areeiro,Casal Vistoso,pt,38.7401735,-9.1282332,True,https://www.idealista.pt/imovel/33896876/,1303,"Apartamento T2 Com Varanda e Estacionamento Localizado no Areeiro e inserido no oitavo andar de um prédio em excelente estado encontramos este fantástico apartamento com 2 quartos (um em suíte), 2 casas de banho, cozinha totalmente equipada, sala de estar e sala de Jantar. Ar condicionado | 1 Lugar de Estacionamento | Elevador | Varanda Localizado numa zona central e tranquila, a poucos minutos do Parque da Bela Vista, com excelentes acessos à 2a circular a 5 minutos do Aeoroporto de Lisboa e da Universidade do Técnico.  - aceita animais de estimação - entrada imediata  - 2 rendas + 1 mês de fiança - hipótesse de arrendar mobilado  Contate-nos para marcar visitas.",good,False,True,14.0,False,False,,,1950.0,0.0,True,True
33772707,2.0,800.0,studio,51.0,0,1,largo da Parada,Lisboa,Ericeira,Centro da Vila,pt,38.9674503,-9.4178005,False,https://www.idealista.pt/imovel/33772707/,34991,"Estúdio encantador no coração da Ericeira, perfeito para quem deseja viver perto do mar e da vida local. Este espaço oferece: Vista deslumbrante para o mar Casa de banho privativa Cozinha equipada com todos os utensílios necessários Localizado no centro da vila, a poucos passos de restaurantes, lojas e da praia. Ideal para quem busca praticidade e conforto em um ambiente acolhedor. Para mais detalhes e agendamento de visita, entre em contato!",good,False,False,16.0,False,False,,,800.0,0.0,False,False
33896858,8.0,2050.0,flat,103.0,2,2,"avenida Dom João II, 53",Lisboa,Parque das Nações,Expo Central,pt,38.7739933,-9.0976502,True,https://www.idealista.pt/imovel/33896858/,5675,"Disponibilidade imediata para visitas e entrada.  O imóvel fica inserido no prestigiado edifício PANORAMIC, situado na Av. Dom João II, uma das principais avenidas do Parque das Nações, em frente ao Campus da Justiça, a escassos minutos a pé do Centro Comercial Vasco da Gama e da Gare do Oriente (metro e comboio). Características: . Piso alto; . Exposição solar a sul; . Muito luminoso; . Suite com casa de banho completa; . Duas casas de banho completas, com toalheiros aquecidos e ventilação; . Quartos com roupeiros embutidos; . Cozinha totalmente equipada; . Muito bem mobilado e acolhedor; . Ar-condicionado; . Conduta de lixo orgânico em todos os pisos; . Certificação energética B; . Segurança 24 horas; . 1 lugar de garagem. Com transportes à porta, ginásio, serviços, restaurantes, etc. LU n. º 324/UT/2009 emitida em 09/07/2009 pela CML. Aguardamos por si!  Categoria Energética: B  ref: SL PF 1/2025.",good,False,True,20.0,False,False,,,2050.0,0.0,True,True
33896870,,1600.0,flat,82.0,2,2,rua Professor Prado Coelho,Lisboa,Lumiar,Telheiras,pt,38.764828,-9.1710809,False,https://www.idealista.pt/imovel/33896870/,3959,"Ótimo apartamento de 3 assoalhadas totalmente mobilado em Telheiras. Características do imóvel: - 2 quartos espaçosos - uma casa de banho completa - totalmente mobilado - cozinha equipada - zona de lavandaria - sala ampla e luminosa Aproveite esta oportunidade de morar num imóvel com uma localização estratégica e calma. A Freguesia do Lumiar é uma das mais populosas, integrando as três tradicionais povoações antigas do Lumiar, Paço do Lumiar e Telheiras, situando-se na Zona Centro-Norte de Lisboa. Nesta freguesia o Paço do Lumiar é reconhecido pelas suas quintas antigas, sendo um óptimo sítio para viver, tendo locais aprazíveis de carácter desportivo, de lazer e culturais, tais como o Club de Golf Paço do Lumiar, o Museu Nacional do Traje e o Museu Nacional do Teatro e da Dança. É aqui que se situa também um dos mais conceituados colégios de Lisboa, o Colégio Manuel Bernardes. Telheiras, por sua vez, beneficia diversos serviços e transportes. Distribuídos um pouco por todo o bairro, os estabelecimentos comerciais constituem uma outra mais-valia do bairro. O 'comércio de rua' anima e movimenta as ruas de Telheiras. A diversidade satisfaz as necessidades básicas, pela existência de mercearias, padarias, papelarias, etc. e de dois supermercados de grande superfície. Destaca-se, pela quantidade de movimento, a zona dos 'Cafés de Telheiras' ou as 'Docas Secas'. As acessibilidades de Telheiras são, de facto, uma das mais-valias desta área do bairro, sendo que Telheiras Sul beneficia das melhores acessibilidades. Encontra-se rodeado de vias rápidas (2ª Circular, Eixo Norte-Sul, ) que facilmente encaminham os moradores para qualquer área de Lisboa e mesmo para as Autoestradas fora da cidade.  Categoria Energética: D  ref: W-02Y9Q5.",good,False,True,20.0,False,False,,,1600.0,0.0,False,False
33896861,,1700.0,flat,70.0,2,1,rua António Pereira Carrilho,Lisboa,Arroios,São Jorge de Arroios,pt,38.7340244,-9.1376366,False,https://www.idealista.pt/imovel/33896861/,545,"Apartamento T2 remodelado, situado no segundo andar de prédio com dois elevadores, com localização de excelência a dois passos de tudo. Este apartamento foi recentemente remodelado. Está composto por uma cozinha totalmente equipada, 2 quartos, uma sala de estar aconchegantes e uma casa de banho. Excelente localização, aqui encontra o equilíbrio perfeito entre a tranquilidade de um bairro e a proximidade ao centro da cidade. Com todo o tipo de comércio, serviços, instituições e transportes públicos, tais como supermercados, restaurantes, farmácia, parques, autocarros, metro, entre muitos outros pontos de interesse.  Categoria Energética: D  ref: W-02VUYS.",good,False,False,24.0,False,False,Alameda - Praça do Chile - Almirante Reis,,1700.0,0.0,False,False
31196503,1.0,700.0,studio,25.0,0,1,beco dos Paus,Lisboa,Santa Maria Maior,Alfama - Sé,pt,38.7128574,-9.1251074,False,https://www.idealista.pt/imovel/31196503/,3082,"Excelente apartamento T0, disponível com todo o equipamento de cozinha, utensílios, mobília e Wifi, pronto a habitar e em fantástica localização na zona de Alfama muito próximo a Santa Apolónia. A escassos minutos a pé do Eléctrico 28/Castelo, Rio Tejo e comércio e serviços. Venha disfrutar da centralidade e comodidade deste apartamento. Contacte Já! Wifi+Tv Cabo Incluídos, Equipamento de Cozinha + Mobilado. Condições: Contrato de 6 meses a 1 ano renovável, 1 Mês Caução + 1 Mês de Renda Adiantada.",good,False,False,28.0,False,False,,,700.0,0.0,False,False
33896756,,900.0,flat,64.0,1,1,rua Alves Redol,Setúbal,Seixal - Arrentela - Aldeia de Paio Pires,Casal do Marco,pt,38.6070643,-9.0952842,False,https://www.idealista.pt/imovel/33896756/,15016,"Apartamento T1 para arrendamento Situado no Casal do Marco, perto de transportes públicos e da entrada para a auto-estrada A2. Condições de contrato: - Contrato de 3 anos - 2 rendas e 1 caução - Obrigatório fiador. Documentos necessários para apresentação de propostas após visita ao imóvel. - IRS - Cartão de Identificação - Últimos 3 recibos Imóvel constituído por: hall de entrada, sala, cozinha, quarto, despensa, marquise e W/C.  Categoria Energética: E  ref: C-08.",good,False,False,14.0,False,False,,,900.0,0.0,False,False
