propertyCode,floor,price,propertyType,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,status,newDevelopment,hasLift,priceByArea,topNewDevelopment,topPlus,neighborhood,formerPrice,priceChange,hasParkingSpace,isParkingSpaceIncludedInPrice
33903258,,1200.0,flat,38.0,2,1,rua Cruz a Alcântara s/n,Lisboa,Alcântara,Alvito - Quinta do Jacinto,pt,38.7088354,-9.1743376,True,https://www.idealista.pt/imovel/33903258/,"Apartamento T2 para arrendamento. Situado na zona de Alcântara, Lisboa, totalmente equipado e mobilado, disponível para entrada a partir de 27/01/2025. Requisitos para os candidatos: Declaração de IRS; Comprovativo de rendimentos (declaração ou contrato de trabalho); Fiador com situação financeira igual ou superior à do arrendatário. Condições de pagamento: Pagamento imediato do mês corrente e seguinte; Caução no valor de duas rendas. FrancêsAppartement T2 situé dans le charmant quartier d'Alcântara, Lisbonne, entièrement équipé et meublé, disponible à partir du 27/01/2025. Exigences pour les candidats: Déclaration fiscale (IRS); Justificatif de revenus (déclaration ou contrat de travail); Garant avec une situation financière égale ou supérieure à celle du locataire. Conditions de paiement: Paiement immédiat du mois en cours et du suivant; Caution équivalente à deux mois de loyer. Inglês2-bedroom apartment located in the charming Alcântara area of Lisbon, fully equipped and furnished, available from 27/01/2025. Requirements for applicants: IRS tax return; Proof of income (declaration or employment contract); Guarantor with a financial situation equal to or better than the tenant's. Payment conditions: Immediate payment of the current and following month; Deposit equivalent to two months' rent.",good,False,,32.0,False,False,,1200.0,0.0,False,False
33903196,3.0,1250.0,flat,52.0,2,1,rua Sargento Armando Monteiro Ferreira,Lisboa,Olivais,,pt,38.7740176,-9.1099404,False,https://www.idealista.pt/imovel/33903196/,"  Excelente oportunidade de arrendamento! Apartamento T2 situado nos Olivais Norte, a poucos passos do metro da Encarnação, com localização privilegiada e vistas desafogadas.   •Cozinha totalmente equipada a estrear, perfeita para quem valoriza praticidade e modernidade. •Andar alto com vistas desafogadas e excelente exposição solar. •Ótimas ligações de transporte, com acesso fácil a toda a cidade e ao país. •Grande variedade de comércio e serviços à porta, incluindo supermercados, farmácias, e muito mais. •Estacionamento gratuito e fácil mesmo em frente ao prédio, garantindo conforto e segurança.   Não perca esta oportunidade! Entre em contato para mais informações ou para agendar uma visita. ISENTO LU Licença de Utilização - isento.",good,False,False,24.0,False,False,,1250.0,0.0,False,False
33903113,8.0,1450.0,flat,88.0,2,1,"rua Públia Hortênsia de Castro, 1",Lisboa,Carnide,Centro Histórico - Quinta da Luz,pt,38.758606,-9.1876732,True,https://www.idealista.pt/imovel/33903113/,"Apartamento T-2 com parqueamento e arrecadação, situado na Quinta da Luz, junto ao Centro Comercial Colombo. O apartamento é um 8º andar com duas frentes, está em ótimo estado de conservação, tem boa exposição solar, muita luz natural e vista totalmente desafogada. É constituído por uma cozinha equipada com fogão, esquentador e máquina de lavar loiça, uma sala com muita luz, dois quartos com roupeiro e uma casa de banho completa. O apartamento tem a área útil de 73 m2 / área bruta privativa de 88 m2/ área bruta dependente de 16 m2. O prédio do qual faz parte o apartamento foi construído em 1980, emitida a licença de utilização nº 32 em 27/02/1981 pela Câmara Municipal de Lisboa, mais recentemente foi emitido o certificado energético SCE (telefone) válido até 13/06/2034. A informação disponibilizada embora precisa, não pode ser considerada vinculativa, e poderá ser alterada a qualquer momento. Para mais informações contacte: João Paulo Fernandes IMOLOURES- Med. Imob. Lda 8814 AMI  Categoria Energética: E  ref: I/1212.",good,False,True,16.0,False,False,,1450.0,0.0,True,True
33903099,0.0,1000.0,flat,34.0,1,1,rua de Sant'Ana à Lapa,Lisboa,Estrela,Lapa,pt,38.7096585,-9.1626055,False,https://www.idealista.pt/imovel/33903099/,"T1 • LAPA • MOBILADO E EQUIPADO • COM TERRAÇO  Simpático T1 com acesso directo a logradouro. Remodelado recentemente. Mobilado e equipado com tudo o que necessita para se instalar sem qualquer preocupação. Excelente localização num dos melhores bairros da cidade de Lisboa. Perto de transportes, serviços e comércio de bairro.             Licença de Utilização - 292.",good,False,True,29.0,False,False,,1000.0,0.0,False,False
33903071,2.0,1700.0,flat,82.0,1,1,"rua Luciano Cordeiro, 46",Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.725121,-9.1440352,True,https://www.idealista.pt/imovel/33903071/,"Apartamento T1 com Garagem dupla e Arrecadação para arrendamento na Rua Luciano Cordeiro. Disponível para entrada dia 01 de Fevereiro de 2023. Cozinha equipada com Combinado, Placa, Forno, Exaustor, Máquina da Louça, Máquina da roupa com 2 funções lavar e secar e Caldeira.  Quarto com roupeiro embutido, hall do quarto com roupeiro embutido, estores elétricos, vidros duplos e Wc completo. Não esta mobilado. Prédio moderno com 2 elevadores. Certificado Energético B- Visitas podem ser feitas com marcação, ligue ou envie email para agendar a sua! Preferências a clientes com Fiador ou garantia bancária! Situado no centro de Lisboa em zona prime, perto do Saldanha e Marquês de Pombal. Junto ao Hospital Santa Marta e Hospital dos Capuchos. Com transportes à porta e a 10 minutos a pé do Metro de Picoas e Marquês Pombal. A 5 minutos do Jardim Campo Mártires da Pátria. Fácil acesso pedonal ao centro histórico de Lisboa e Av. da Liberdade. Zona com supermercado, farmácias, comercio tradicional, restaurantes, Universidade Autónoma de Lisboa e policia. Acesso às principais vias da cidade, A5, Eixo Norte/Sul e Ponte 25 de Abril.",good,False,True,21.0,False,False,,1700.0,0.0,True,True
33903025,1.0,2000.0,flat,85.0,1,1,Marvila,Lisboa,Marvila,,pt,38.74113,-9.1047241,False,https://www.idealista.pt/imovel/33903025/,"Apartamento para arrendar, totalmente novo, com um quarto, na zona mais trendy da cidade de Lisboa, Marvila.  A luminosidade é um dos fortes deste apartamento, assim como cada um dos pormenores e detalhes únicos e pensados, especialmente, para trazer conforto aos futuros arrendatários. Tem dois terraços tem o da sala vista de rio. A recuperação está muito bem feita, excelentes acabamentos, grande qualidade dos materiais, de electrodomésticos e mobilado com enorme gosto. A recuperação é feita por pessoas muito experientes, que já recuperaram algumas casas em Lisboa. Esta experiência é uma grande vantagem. Não há erros, nem surpresas.  Marvila é uma zona da cidade em franco crescimento. Muito bem servida de transportes públicos e junto ao parque das Nações.  A área do apartamento é bastante boa, superior à media para imóveis desta tipologia. Se procura um imóvel com estas características, avalie esta possibilidade. Fale connosco, agende a sua visita.   O apartamento distribui-se da seguinte forma: - Hall - Sala de estar, de jantar com salamandra e cozinha aberta. Terraço com vista - Quarto com roupeiros e terraço - Casa de banho completa [PT] A Boost Properties nasceu em 2018, em Cascais, desenvolvendo a sua actividade em todo o país. Desde sempre, a Boost tem procurado ser uma imobiliária diferente, com um conceito próprio. Melhores experiências, melhores negócios e estabelecer boas relações. Somos e queremos ser uma agência imobiliária mais pequena, não por falta de ambição - porque essa não falta  mas porque há uma dimensão exacta para se conseguir os melhores negócios para os clientes. As vantagens que nos podem trazer o volume de negócios estão longe de compensar as vantagens, para os clientes, de trabalhar com uma agência imobiliária flexível e dedicada como a Boost Properties. Pode fazer toda a diferença, num negócio, ser representado pela Boost. [EN] Boost Properties was born in 2018, in Cascais, developing its activity throughout the country. Since the beginning, Boost has always sought to be a different real estate company, with its own concept. Better experiences, better deals and always establishing good relationships. We are and we want to be a smaller real estate agency, not for lack of ambition - we have a lot  but because there is an exact dimension to get the best deals for our customers. The advantages that volume of business can bring us far outweigh the advantages for clients of working with a flexible and dedicated real estate agency like Boost Properties. It can make all the difference, in a business, to be represented by Boost.",good,False,False,24.0,False,False,,2000.0,0.0,False,False
31681790,2.0,650.0,studio,22.0,0,1,Castelo - Mouraria,Lisboa,Santa Maria Maior,Castelo - Mouraria,pt,38.7198437,-9.1323015,False,https://www.idealista.pt/imovel/31681790/,"Estúdio remodelado, com cozinha equipada com forno, placa, termo-acumulador e exaustor e WC com duche e janela. Situado na Rua da Regueira, em Alfama, junto à Av. Infante D. Henrique, a poucos minutos da Baixa e a poucos metros do Museu do Fado. Ideal para estudantes, casal sem filhos ou jovens trabalhadores. Rental conditions: 1 month rent + 1 month deposit + guarantor. Refurbished studio, with kitchen equipped with oven, hob, thermo-accumulator and extractor and WC with shower and window. Located in Rua da Regueira, in Alfama, next to Av. Infante D. Henrique, a few minutes from Baixa and a few meters from the Fado Museum. Ideal for students, couple without children or young workers.  ref: 13383.",good,False,False,30.0,False,False,,650.0,0.0,False,False
33886556,3.0,1200.0,flat,80.0,2,1,rua Morais Soares,Lisboa,Penha de França,Centro,pt,38.7334694,-9.1270955,False,https://www.idealista.pt/imovel/33886556/,"TO RENT * T2 | LISBOA | ARROIOS + INFO-  Apartamento parcialmente mobilado Cozinha em open space, incluída na sala. Cozinha equipada excepto máquina de lavar loiça 1 WC 3º andar com elevador Localização central, com estação de Metro de Arroios muito perto. Vidros duplos Porta do apartamento blindada 3 bons roupeiros REF: A154899 HL Apartamento em óptimo estado, com localização muito central com mercado, supermercados, bancos, transportes, comércio tudo à porta. 15 minutos a pé do Saldanha, Alameda, Estefânia. Prédio de placa, em muito bom estado, com ótimo ambiente entre os inquilinos. Apartamento mobilado. Prédio de 1977.",good,False,True,15.0,False,False,,1200.0,0.0,False,False
33902858,1.0,1100.0,flat,45.0,1,1,Estefânia,Lisboa,Arroios,São Jorge de Arroios,pt,38.726598,-9.1370241,False,https://www.idealista.pt/imovel/33902858/,"Apartamento muito charmoso, equipado e mobilado, para arrendamento em Arroios. O imóvel foi completamente remodelado e tem uma sala com cozinha estilo americano, equipada com frigorífico, placa, forno, micro-ondas e exaustor.  O quarto é espaçoso, contando com cama de casal e um roupeiro de grandes dimensões. É servido por uma casa de banho completa. O apartamento está inserido num prédio com apenas quatro frações, dentro de um típico pátio lisboeta, o que lhe garante muito silêncio, apesar da sua localização central. Está pronto a habitar, totalmente mobilado e equipado com utensílios de cozinha.  Fica situado na Rua José Estêvão, junto à Estefânia e ao Jardim Constantino e com excelentes acessos ao centro da cidade. Tem uma grande oferta de comércio de rua, serviços e de transportes públicos, com o Metro a 5 minutos a pé. Venha conhecer.  Categoria Energética: E  ref: ND2403305.",good,False,False,24.0,False,False,Estefânia,1100.0,0.0,False,False
33902798,,1800.0,flat,108.0,2,2,Expo Norte,Lisboa,Parque das Nações,Expo Norte,pt,38.7821543,-9.0979586,False,https://www.idealista.pt/imovel/33902798/,"APARTAMENTO DISPONIVEL A PARTIR DE 01.03. 2025, MAS JA DISPONIVEL VISITAS. Fantástico apartamento com áreas bastante generosas, inserido no EDIFÍCIO PORTAS DA PORTELA, edifício de referência em plena Avenida D. João II, a principal artéria do Parque das Nações, uma localização estratégica e única, a 1.000m da estação de Metro. Apartamento com: Arrecadação. Três varandas. Som ambiente. Estores eléctricos. Cozinha equipada. Aquecimento central. Quarto com roupeiro. Parqueamento para duas viaturas. Pavimento em soalho de madeira e cerâmico. Wc principal com móvel, espelho e cabine de hidromassagem. Hall com porta blindada, vídeo porteiro e teto falso em pladur. Suíte com roupeiro e wc com móvel, espelho e banheira com resguardo em vidro. Áreas: Hall 9m2. Sala 31m2. Cozinha 13,30m2. Quarto 12,55m2. Suíte 15,38m2. Wc´s 3,25m2 e 4,75m2. CONDIÇÕES DE ARRENDAMENTO. Contrato de arrendamento vinculativo de 12 meses. Pagamento de um mês de renda + dois meses de garantia, a devolver no final do contrato estando o apartamento nas mesmas condições de quando início do contrato. DOCUMENTOS NECESSÁRIOS PARA CONTRATO. Inquilino (s): Identificação + Comprovativo de rendimentos em Portugal. (último IRS ou contrato de trabalho e dois últimos recibos de vencimento). Fiador (es): Identificação + Comprovativo de rendimentos em Portugal. (último IRS ou contrato de trabalho e dois últimos recibos de vencimento). VALOR DE RENDA NÃO NEGOCIÁVEL. LU: 22/ (telefone)  APARTAMENTO DISPONIVEL A PARTIR DE 01.03. 2025, MAS JA DISPONIVEL VISITAS. Nota: A informação disponibilizada neste anúncio não dispensa a sua confirmação e pode ser alterada sem aviso prévio. O anúncio não pode ser considerado vinculativo.  Categoria Energética: B-  ref: Montrigues - 2023035.",good,False,True,17.0,False,False,,1800.0,0.0,True,True
33902808,0.0,1400.0,flat,65.0,2,1,avenida General Roçadas,Lisboa,Penha de França,Centro,pt,38.7278708,-9.1271536,False,https://www.idealista.pt/imovel/33902808/,"Apartamento T2 com logradouro, localizado na Penha de França, remodelado há cerca de 10 anos. Este imóvel apresenta uma cozinha equipada e janelas em PVC com vidro duplo, assegurando conforto térmico e acústico. Apartamento com duas frentes, nascente e poente, que proporciona uma excelente luminosidade. Inserido num prédio em excelente estado de conservação, o apartamento encontra-se no coração de Lisboa, numa zona com todo o tipo de comércio e transportes. A localização privilegiada permite-lhe fazer toda a sua vida a pé, oferecendo uma qualidade de vida excecional no centro de uma das áreas mais desejadas da cidade. Ideal para quem procura um lar moderno e funcional, sem abdicar da conveniência e charme lisboeta. Seja para habitação ou para investimento, esta é a opção certa para si. Apesar de ser um RC, equivale a um primeiro andar. Neste momento está a decorrer a remodelação da casa de banho e pintura geral do apartamento. Não perca tempo... venha visitar o negócio da sua vida.",good,False,False,22.0,False,False,,1400.0,0.0,False,False
