propertyCode,size,rooms,bathrooms,municipality,latitude,longitude,newDevelopment,hasLift,newDevelopmentFinished,hasParkingSpace,isParkingSpaceIncludedInPrice,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew
32737902,55.0,2,2,São Vicente,38.7203115,-9.1345025,0,0,0,0,0,0,0,1,0,0,1,0,0
32984290,75.0,2,1,Arroios,38.7266238,-9.130636,0,0,0,0,0,0,0,1,0,0,1,0,0
32669075,80.0,2,1,São Vicente,38.7206855,-9.1226759,0,0,0,0,0,0,0,1,0,0,1,0,0
32695038,75.0,2,2,Penha de França,38.7333905,-9.1326831,0,0,0,0,0,0,0,1,0,0,1,0,0
32695037,75.0,2,1,Penha de França,38.7303664,-9.1284861,0,0,0,0,0,0,0,1,0,0,1,0,0
33146656,75.0,2,1,Campo de Ourique,38.7193069,-9.1634806,0,0,0,0,0,0,0,1,0,0,1,0,0
32737898,75.0,2,1,Avenidas Novas,38.7397449,-9.1629636,0,0,0,0,0,0,0,1,0,0,1,0,0
32695036,80.0,2,1,São Vicente,38.7207104,-9.1259069,0,0,0,0,0,0,0,1,0,0,1,0,0
32669072,70.0,2,2,Penha de França,38.7300439,-9.1272813,0,0,0,0,0,0,0,1,0,0,1,0,0
32737894,60.0,2,1,Arroios,38.7223695,-9.1376616,0,1,0,0,0,0,0,1,0,0,1,0,0
32737893,50.0,1,1,Campolide,38.7372439,-9.1653883,0,1,0,0,0,0,0,1,0,0,1,0,0
33046202,47.0,1,1,Santa Maria Maior,38.711595,-9.128528,0,0,0,0,0,0,0,1,0,0,1,0,0
33831842,81.0,2,2,Santa Maria Maior,38.7149657,-9.141242,0,1,0,0,0,0,0,1,0,0,1,0,0
32990168,100.0,2,2,Avenidas Novas,38.7320565,-9.1498778,0,1,0,0,0,0,0,1,0,0,1,0,0
33146653,80.0,2,1,Arroios,38.7228494,-9.136677,0,1,0,0,0,0,0,1,0,0,1,0,0
32737892,55.0,1,1,Misericórdia,38.712971,-9.143728,0,0,0,0,0,0,0,1,0,0,1,0,0
32669070,100.0,3,2,Olivais,38.7818283,-9.1159281,0,1,0,0,0,0,0,1,0,0,1,0,0
33625183,70.0,2,1,Misericórdia,38.7113556,-9.1502005,0,0,0,0,0,0,0,1,0,0,1,0,0
33760325,75.0,1,1,São Vicente,38.7156542,-9.1208702,0,0,0,0,0,0,0,1,0,0,1,0,0
32737891,55.0,2,1,Alcântara,38.7046415,-9.1788965,0,0,0,0,0,0,0,1,0,0,1,0,0
33176273,50.0,2,1,Santo António,38.7193025,-9.143947,0,0,0,0,0,0,0,1,0,0,1,0,0
33053650,43.0,0,1,Misericórdia,38.7071412,-9.154317,0,0,0,0,0,0,0,0,0,1,1,0,0
33051601,120.0,3,2,Santo António,38.7256482,-9.1557389,0,1,0,0,0,0,0,1,0,0,1,0,0
33625182,65.0,1,1,Santa Maria Maior,38.7133952,-9.1344273,0,0,0,0,0,0,0,1,0,0,1,0,0
33244047,35.0,1,1,Arroios,38.7321144,-9.1364108,0,0,0,0,0,0,0,1,0,0,1,0,0
32695010,90.0,2,1,Penha de França,38.7247509,-9.132656,0,0,0,0,0,0,0,1,0,0,1,0,0
33177173,35.0,1,1,Santo António,38.7195439,-9.1443107,0,0,0,0,0,0,0,1,0,0,1,0,0
32737886,28.0,0,1,Santo António,38.7197243,-9.141905,0,0,0,0,0,0,0,0,0,1,1,0,0
32694993,25.0,0,1,Santo António,38.720708,-9.1455243,0,0,0,0,0,0,0,0,0,1,1,0,0
33051600,55.0,1,1,Santa Maria Maior,38.7112115,-9.1387891,0,1,0,0,0,0,0,1,0,0,1,0,0
32972241,50.0,1,1,Alvalade,38.7531826,-9.1442879,0,0,0,0,0,0,0,1,0,0,1,0,0
32694989,30.0,1,1,Santo António,38.7169298,-9.1516682,0,0,0,0,0,0,0,1,0,0,1,0,0
32669058,60.0,1,1,Campolide,38.7383954,-9.16565,0,1,0,0,0,0,0,1,0,0,1,0,0
32737880,45.0,1,1,Santa Maria Maior,38.713168,-9.1338547,0,0,0,0,0,0,0,1,0,0,1,0,0
32669057,50.0,1,1,Santa Maria Maior,38.7137958,-9.133927,0,0,0,0,0,0,0,1,0,0,1,0,0
33039220,50.0,0,1,Santa Maria Maior,38.7130601,-9.1252748,0,0,0,0,0,0,0,0,0,1,1,0,0
33143097,30.0,0,1,Alcântara,38.7041668,-9.1761908,0,0,0,0,0,0,0,0,0,1,1,0,0
32983733,70.0,2,2,Ajuda,38.7022171,-9.1915484,0,1,0,0,0,0,0,1,0,0,1,0,0
32778829,90.0,3,1,Arroios,38.7272673,-9.1327996,0,0,0,0,0,0,0,1,0,0,1,0,0
32990167,100.0,4,1,Arroios,38.7344576,-9.1355347,0,0,0,0,0,0,0,1,0,0,1,0,0
32655867,85.0,3,1,São Vicente,38.7212632,-9.1292903,0,0,0,0,0,0,0,1,0,0,1,0,0
32694975,55.0,2,1,Arroios,38.7232063,-9.1373889,0,0,0,0,0,0,0,1,0,0,1,0,0
32694974,140.0,3,2,Arroios,38.7361611,-9.1392292,0,1,0,0,0,0,0,1,0,0,1,0,0
32694973,65.0,2,1,Arroios,38.7186122,-9.1332507,0,0,0,0,0,0,0,1,0,0,1,0,0
32694970,55.0,1,1,Santo António,38.7197196,-9.1446729,0,0,0,0,0,0,0,1,0,0,1,0,0
32669053,65.0,2,2,São Vicente,38.7180161,-9.13545,0,0,0,0,0,0,0,1,0,0,1,0,0
32737874,65.0,2,2,São Vicente,38.7178477,-9.1334914,0,0,0,0,0,0,0,1,0,0,1,0,0
32669052,55.0,2,2,São Vicente,38.7182985,-9.1351103,0,0,0,0,0,0,0,1,0,0,1,0,0
32737873,95.0,3,2,São Vicente,38.7197329,-9.1210669,0,0,0,0,0,0,0,1,0,0,1,0,0
32655873,100.0,3,1,Lumiar,38.7617043,-9.1668786,0,1,0,0,0,0,0,1,0,0,1,0,0
32694965,35.0,1,1,Santa Maria Maior,38.7114205,-9.1246761,0,0,0,0,0,0,0,1,0,0,1,0,0
32694964,90.0,2,1,São Vicente,38.7197912,-9.1246934,0,0,0,0,0,0,0,1,0,0,1,0,0
32694963,100.0,2,1,Misericórdia,38.715113,-9.1516967,0,0,0,0,0,0,0,1,0,0,1,0,0
32694961,50.0,1,1,São Vicente,38.7198119,-9.1276081,0,0,0,0,0,0,0,1,0,0,1,0,0
32767820,60.0,1,1,Campolide,38.731615,-9.1616466,0,1,0,0,0,0,0,1,0,0,1,0,0
32669050,60.0,1,1,Campolide,38.7396298,-9.1649304,0,1,0,0,0,0,0,1,0,0,1,0,0
33244045,60.0,1,1,Campolide,38.7367621,-9.163582,0,1,0,0,0,0,0,1,0,0,1,0,0
33446674,120.0,3,1,Misericórdia,38.710085,-9.1507467,0,1,0,0,0,0,0,1,0,0,1,0,0
32694952,66.0,1,1,Campolide,38.7372923,-9.1645312,0,1,0,0,0,0,0,1,0,0,1,0,0
32865604,130.0,2,2,Arroios,38.7350584,-9.1453487,0,1,0,0,0,0,0,1,0,0,1,0,0
32694950,120.0,2,2,Estrela,38.709381,-9.164073,0,0,0,0,0,0,0,1,0,0,1,0,0
33051586,90.0,2,2,Santa Maria Maior,38.7165865,-9.1359132,0,0,0,0,0,0,0,1,0,0,1,0,0
33904103,120.0,1,2,Estrela,38.7037309,-9.1636458,0,0,0,0,0,0,0,1,0,0,1,0,0
33904121,67.0,1,1,Parque das Nações,38.7665546,-9.0979006,0,1,0,1,1,0,0,1,0,0,1,0,0
33904110,115.0,3,2,Arroios,38.7261788,-9.1429346,0,0,0,0,0,0,0,1,0,0,1,0,0
33904022,80.0,1,1,Santa Maria Maior,38.7107508,-9.143634,0,1,0,1,1,0,0,1,0,0,1,0,0
33903919,83.0,1,1,Parque das Nações,38.7727379,-9.0987844,0,1,0,1,1,0,0,1,0,0,1,0,0
33847123,85.0,2,1,Campo de Ourique,38.7169783,-9.1626973,0,1,0,0,0,0,0,1,0,0,1,0,0
33903763,80.0,1,1,Misericórdia,38.7160046,-9.1472968,0,1,0,1,1,0,0,1,0,0,1,0,0
33511410,80.0,2,1,Penha de França,38.7255107,-9.1192506,0,0,0,0,0,0,0,1,0,0,1,0,0
33903911,47.0,1,1,São Vicente,38.7126417,-9.1309462,0,1,0,0,0,0,0,1,0,0,1,0,0
33903886,100.0,4,1,São Domingos de Benfica,38.7450008,-9.1767758,0,0,0,0,0,0,0,1,0,0,1,0,0
33903863,88.0,2,2,Campo de Ourique,38.7181649,-9.1679281,0,1,0,0,0,0,0,1,0,0,1,0,0
33773178,68.0,2,1,Avenidas Novas,38.7408935,-9.1561733,0,1,0,0,0,0,0,1,0,0,1,0,0
33903733,136.0,2,2,Santa Maria Maior,38.7080621,-9.1287864,0,0,0,0,0,0,0,1,0,0,1,0,0
33903698,73.0,2,1,Benfica,38.7450488,-9.1926027,0,1,0,0,0,0,0,1,0,0,1,0,0
33903628,80.0,1,1,Ajuda,38.7027361,-9.1981277,0,0,0,0,0,0,0,1,0,0,1,0,0
31421176,55.0,1,1,Arroios,38.7219912,-9.1403973,0,1,0,0,0,0,0,1,0,0,1,0,0
33903638,61.0,4,1,Marvila,38.7522067,-9.1154339,0,0,0,0,0,0,0,1,0,0,1,0,0
33903593,92.0,3,2,Areeiro,38.7414435,-9.1241867,0,1,0,0,0,0,0,1,0,0,1,0,0
33903657,50.0,1,1,Parque das Nações,38.7898061,-9.0991447,0,1,0,0,0,0,0,1,0,0,1,0,0
33072259,122.0,3,2,Beato,38.7358508,-9.123491,0,1,0,1,1,0,0,1,0,0,1,0,0
33903361,94.0,2,1,Penha de França,38.7310201,-9.1281656,0,1,0,0,0,0,0,1,0,0,1,0,0
33903345,46.0,1,1,Campo de Ourique,38.7174827,-9.163217,0,1,0,0,0,0,0,1,0,0,1,0,0
33903337,46.0,1,1,Arroios,38.7345863,-9.1359555,0,1,0,0,0,0,0,1,0,0,1,0,0
33903329,47.0,1,1,Alcântara,38.7013472,-9.1919305,0,1,0,0,0,0,0,1,0,0,1,0,0
33903258,38.0,2,1,Alcântara,38.7088354,-9.1743376,0,1,0,0,0,0,0,1,0,0,1,0,0
33903196,52.0,2,1,Olivais,38.7740176,-9.1099404,0,0,0,0,0,0,0,1,0,0,1,0,0
33903113,88.0,2,1,Carnide,38.758606,-9.1876732,0,1,0,1,1,0,0,1,0,0,1,0,0
33903099,34.0,1,1,Estrela,38.7096585,-9.1626055,0,1,0,0,0,0,0,1,0,0,1,0,0
33903110,176.0,4,3,Alvalade,38.7475903,-9.1389377,0,1,0,0,0,0,1,0,0,0,1,0,0
33903081,125.0,4,2,Avenidas Novas,38.7310973,-9.1579289,0,1,0,0,0,0,0,1,0,0,1,0,0
33903071,82.0,1,1,Santo António,38.725121,-9.1440352,0,1,0,1,1,0,0,1,0,0,1,0,0
33903025,85.0,1,1,Marvila,38.74113,-9.1047241,0,0,0,0,0,0,0,1,0,0,1,0,0
31681790,22.0,0,1,Santa Maria Maior,38.7198437,-9.1323015,0,0,0,0,0,0,0,0,0,1,1,0,0
33886556,80.0,2,1,Penha de França,38.7334694,-9.1270955,0,1,0,0,0,0,0,1,0,0,1,0,0
33902858,45.0,1,1,Arroios,38.726598,-9.1370241,0,0,0,0,0,0,0,1,0,0,1,0,0
33902798,108.0,2,2,Parque das Nações,38.7821543,-9.0979586,0,1,0,1,1,0,0,1,0,0,1,0,0
33902808,65.0,2,1,Penha de França,38.7278708,-9.1271536,0,0,0,0,0,0,0,1,0,0,1,0,0
33902822,84.0,2,1,Ajuda,38.7051665,-9.194019,0,0,0,0,0,0,0,1,0,0,1,0,0
33902806,55.0,1,1,Parque das Nações,38.7557896,-9.0938406,0,1,0,0,0,0,0,1,0,0,1,0,0
31674797,135.0,2,2,Santo António,38.7192495,-9.1426078,0,1,0,0,0,0,0,1,0,0,1,0,0
33902763,95.0,4,2,Misericórdia,38.7139534,-9.1467654,0,0,0,0,0,0,0,1,0,0,1,0,0
33781708,65.0,0,1,Santa Maria Maior,38.7123465,-9.1365915,0,0,0,0,0,0,0,0,0,1,1,0,0
33902735,120.0,2,1,São Domingos de Benfica,38.7519945,-9.181713,0,1,0,0,0,0,0,1,0,0,1,0,0
33902734,64.0,1,1,Lumiar,38.7720819,-9.153021,0,1,0,0,0,0,0,1,0,0,1,0,0
33902658,80.0,1,1,Parque das Nações,38.7736124,-9.0986179,0,1,0,0,0,0,0,1,0,0,1,0,0
33902638,92.0,3,1,São Domingos de Benfica,38.7429764,-9.1870498,0,1,0,0,0,0,0,1,0,0,1,0,0
33902571,57.0,1,1,Campolide,38.7371545,-9.1634387,0,1,0,1,1,0,0,1,0,0,1,0,0
33902538,80.0,3,2,Estrela,38.7109605,-9.1630081,0,0,0,0,0,0,0,1,0,0,1,0,0
33902535,50.0,0,1,Misericórdia,38.7115321,-9.1495031,0,0,0,0,0,0,0,0,0,1,1,0,0
33902533,50.0,1,1,Santo António,38.7188645,-9.1514776,0,0,0,0,0,0,0,1,0,0,1,0,0
33889502,64.0,1,1,Penha de França,38.7247232,-9.1180328,0,0,0,0,0,0,0,1,0,0,1,0,0
33902516,60.0,1,1,Arroios,38.7267896,-9.1434318,0,0,0,0,0,0,0,1,0,0,1,0,0
33902486,65.0,2,1,Penha de França,38.7313922,-9.1306337,0,0,0,0,0,0,0,1,0,0,1,0,0
33902483,45.0,1,1,Santa Maria Maior,38.7122281,-9.13364,0,0,0,0,0,0,0,1,0,0,1,0,0
33902482,79.0,2,1,Belém,38.6997483,-9.1964465,0,0,0,0,0,0,0,1,0,0,1,0,0
33902459,95.0,2,2,Campo de Ourique,38.7218145,-9.164613,0,0,0,0,0,0,0,1,0,0,1,0,0
33902431,137.0,3,3,Misericórdia,38.7138597,-9.1520266,0,0,0,0,0,0,1,0,0,0,1,0,0
33902240,110.0,3,2,Alvalade,38.7476562,-9.1480917,0,1,0,0,0,0,0,1,0,0,1,0,0
33902221,116.0,3,2,Misericórdia,38.7134766,-9.1476913,0,0,0,0,0,0,0,1,0,0,1,0,0
33902153,45.0,1,1,Santa Maria Maior,38.7133984,-9.1262946,0,0,0,0,0,0,0,1,0,0,1,0,0
33902146,60.0,1,1,Areeiro,38.7424203,-9.1438637,0,1,0,1,1,0,0,1,0,0,1,0,0
30161649,130.0,3,1,Arroios,38.720093,-9.1344277,0,0,0,0,0,0,1,0,0,0,1,0,0
33902123,87.0,2,2,Santo António,38.7187905,-9.142941,0,0,0,0,0,0,0,1,0,0,1,0,0
33853953,62.0,1,1,Avenidas Novas,38.7465713,-9.1576804,0,1,0,0,0,0,0,1,0,0,1,0,0
33902116,50.0,1,1,Avenidas Novas,38.7430178,-9.156018,0,0,0,0,0,0,0,1,0,0,1,0,0
33902051,110.0,2,2,São Domingos de Benfica,38.7533836,-9.1811651,0,1,0,1,1,0,0,1,0,0,1,0,0
33902043,180.0,4,3,Arroios,38.7316142,-9.1383445,0,0,0,0,0,0,0,1,0,0,1,0,0
33890246,163.0,3,3,Campolide,38.7291589,-9.1608053,0,1,0,1,1,0,0,1,0,0,1,0,0
33901878,55.0,1,1,São Vicente,38.7196917,-9.1245007,0,0,0,0,0,0,0,1,0,0,1,0,0
33901848,45.0,0,1,Campolide,38.7248996,-9.1613334,0,1,0,1,1,0,0,0,0,1,1,0,0
33901863,95.0,1,2,Avenidas Novas,38.7364415,-9.1499744,0,0,0,1,1,0,0,1,0,0,1,0,0
33381871,66.0,1,1,Campolide,38.7253802,-9.1611033,0,1,0,1,1,0,0,1,0,0,1,0,0
33901767,72.0,2,1,Santa Clara,38.7763193,-9.1576693,0,1,0,1,1,0,0,1,0,0,1,0,0
33901751,60.0,2,1,Campolide,38.726787,-9.163474,0,1,0,0,0,0,0,1,0,0,1,0,0
32684066,48.0,0,1,Avenidas Novas,38.73642,-9.1443651,0,1,0,1,1,0,0,0,0,1,1,0,0
33901673,80.0,2,1,Avenidas Novas,38.733089,-9.1466983,0,1,0,0,0,0,0,1,0,0,1,0,0
33837930,35.0,1,1,Misericórdia,38.7088917,-9.1512528,0,0,0,0,0,0,0,1,0,0,1,0,0
33901634,65.0,1,1,Areeiro,38.7406036,-9.127286,0,1,0,1,1,0,0,1,0,0,1,0,0
33901618,78.0,2,1,Belém,38.6946928,-9.2155423,0,0,0,0,0,0,0,1,0,0,1,0,0
33901556,92.0,2,1,Benfica,38.7453625,-9.1894233,0,0,0,0,0,0,0,1,0,0,1,0,0
33901568,123.0,3,3,São Domingos de Benfica,38.7520416,-9.1792773,0,1,0,1,1,0,0,1,0,0,1,0,0
33901517,108.0,3,2,São Domingos de Benfica,38.7490276,-9.1872147,0,1,0,1,1,0,0,1,0,0,1,0,0
33901399,80.0,3,1,Arroios,38.7290289,-9.1412626,0,0,0,0,0,0,0,1,0,0,1,0,0
33901506,172.0,3,3,Parque das Nações,38.7700624,-9.0989051,0,1,0,1,1,0,0,1,0,0,1,0,0
33901479,49.0,1,1,Penha de França,38.7329873,-9.1276135,0,1,0,0,0,0,0,1,0,0,1,0,0
30981590,161.0,3,2,Parque das Nações,38.76526,-9.0991976,0,1,0,1,1,0,0,1,0,0,1,0,0
33901392,70.0,2,1,Campolide,38.7242102,-9.1634322,0,0,0,0,0,0,0,1,0,0,1,0,0
33901352,85.0,1,1,Areeiro,38.7432903,-9.1335359,0,1,0,1,1,0,0,1,0,0,1,0,0
33901308,85.0,2,2,Santa Clara,38.7822985,-9.1631102,0,0,0,0,0,0,0,1,0,0,1,0,0
33877627,94.0,3,1,Penha de França,38.7236075,-9.1288888,0,0,0,0,0,0,0,1,0,0,1,0,0
33901313,58.0,1,1,Campo de Ourique,38.7170514,-9.161787,0,0,0,1,1,0,0,1,0,0,1,0,0
33901332,58.0,1,1,Santo António,38.7189692,-9.1530455,0,1,0,0,0,0,0,1,0,0,1,0,0
33901267,84.0,1,2,Olivais,38.768644,-9.1052331,0,1,0,0,0,0,0,1,0,0,1,0,0
33901283,70.0,1,1,São Domingos de Benfica,38.7448703,-9.1664496,0,1,0,1,1,0,0,1,0,0,1,0,0
33901242,75.0,2,1,Arroios,38.7281751,-9.1334408,0,1,0,1,1,0,0,1,0,0,1,0,0
33901119,174.0,3,2,Estrela,38.7091094,-9.1579673,0,0,0,0,0,0,0,1,0,0,1,0,0
33901121,110.0,4,2,Misericórdia,38.7144769,-9.1460738,0,0,0,0,0,0,0,1,0,0,1,0,0
33901076,80.0,1,1,Alcântara,38.70424,-9.1816001,0,0,0,0,0,0,0,1,0,0,1,0,0
33901059,85.0,1,2,Olivais,38.768644,-9.1052331,0,1,0,0,0,0,0,1,0,0,1,0,0
32620629,80.0,2,2,Penha de França,38.7273661,-9.1284616,0,1,0,0,0,0,0,1,0,0,1,0,0
33900879,90.0,2,2,Santo António,38.717776,-9.1437436,0,0,0,0,0,0,0,1,0,0,1,0,0
33900806,100.0,2,1,Areeiro,38.740072,-9.1277173,0,1,0,1,1,0,0,1,0,0,1,0,0
32144865,45.0,1,1,São Vicente,38.714195,-9.1287378,0,0,0,0,0,0,0,1,0,0,1,0,0
33900840,181.0,4,3,Parque das Nações,38.7646482,-9.096634,0,1,0,1,1,0,0,1,0,0,1,0,0
33900821,55.0,2,1,Belém,38.7056514,-9.2099984,0,0,0,0,0,0,0,1,0,0,1,0,0
33512316,130.0,2,1,Santa Maria Maior,38.7105243,-9.1326701,0,0,0,0,0,0,0,1,0,0,1,0,0
33900589,70.0,2,1,São Domingos de Benfica,38.7454458,-9.180541,0,1,0,0,0,0,0,1,0,0,1,0,0
33900594,47.0,0,1,Avenidas Novas,38.7442819,-9.158756,0,0,0,0,0,0,0,0,0,1,1,0,0
33900777,146.0,3,2,Benfica,38.7487795,-9.193059,0,1,0,1,1,0,0,1,0,0,1,0,0
33900743,106.0,2,2,Parque das Nações,38.7586783,-9.0951972,0,1,0,0,0,0,0,1,0,0,1,0,0
33900734,76.0,2,1,São Vicente,38.7174297,-9.1201382,0,1,0,0,0,0,0,1,0,0,1,0,0
33900741,120.0,3,2,Avenidas Novas,38.7344893,-9.1488381,0,1,0,0,0,0,0,1,0,0,1,0,0
33900680,78.0,2,1,Misericórdia,38.7147257,-9.1499978,0,0,0,0,0,0,0,1,0,0,1,0,0
33748806,100.0,4,2,Avenidas Novas,38.7394634,-9.1565966,0,0,0,0,0,0,0,1,0,0,1,0,0
33900555,114.0,3,2,Belém,38.7066682,-9.2082712,0,1,0,0,0,0,0,1,0,0,1,0,0
33900497,95.0,2,2,Benfica,38.7561217,-9.2012221,0,1,0,0,0,0,0,1,0,0,1,0,0
33900495,120.0,3,1,Avenidas Novas,38.7439764,-9.1524552,0,1,0,0,0,0,0,1,0,0,1,0,0
33900437,67.0,1,1,São Vicente,38.7192799,-9.1206548,0,0,0,0,0,0,0,1,0,0,1,0,0
33900470,84.0,2,1,Santo António,38.7175416,-9.1524906,0,0,0,0,0,0,0,1,0,0,1,0,0
33900436,115.0,2,2,Alcântara,38.7057831,-9.1740996,0,1,0,1,1,0,0,1,0,0,1,0,0
33825060,162.0,3,3,São Domingos de Benfica,38.7524168,-9.1812213,0,1,0,1,1,0,0,1,0,0,1,0,0
33900413,153.0,3,2,Santa Maria Maior,38.7127026,-9.1415028,0,1,0,1,1,0,0,1,0,0,1,0,0
33900403,111.0,2,2,Estrela,38.7085886,-9.1591877,0,0,0,0,0,0,0,1,0,0,1,0,0
33900380,120.0,2,2,Alcântara,38.7076876,-9.1735656,0,1,0,1,1,0,0,1,0,0,1,0,0
33900164,65.0,1,1,Misericórdia,38.7085934,-9.1466713,0,1,0,0,0,0,0,1,0,0,1,0,0
33900163,65.0,1,1,Misericórdia,38.7058614,-9.1484043,0,1,0,0,0,0,0,1,0,0,1,0,0
33147094,19.0,0,1,Areeiro,38.7432353,-9.1290248,0,0,0,0,0,0,0,0,0,1,1,0,0
33900106,90.0,2,1,Santa Clara,38.7828402,-9.162878,0,0,0,0,0,0,0,1,0,0,1,0,0
31437672,90.0,2,1,Santa Clara,38.7778657,-9.1611653,0,0,0,0,0,0,0,1,0,0,1,0,0
33900052,72.0,2,1,Arroios,38.7260301,-9.1314738,0,0,0,0,0,0,0,1,0,0,1,0,0
33860038,24.0,1,1,Santa Maria Maior,38.7117939,-9.1310558,0,0,0,0,0,0,0,1,0,0,1,0,0
33900015,50.0,1,1,Santa Maria Maior,38.7115132,-9.126932,0,0,0,0,0,0,0,1,0,0,1,0,0
33900012,50.0,0,1,Santa Maria Maior,38.7122939,-9.137835,0,0,0,0,0,0,0,0,0,1,1,0,0
33899986,19.0,1,1,Areeiro,38.7458515,-9.1289026,0,0,0,0,0,0,0,1,0,0,1,0,0
33899978,20.0,1,1,Arroios,38.7343123,-9.1325663,0,0,0,0,0,0,0,1,0,0,1,0,0
33899957,131.0,2,2,Santo António,38.7275756,-9.1456477,0,1,0,0,0,0,0,1,0,0,1,0,0
33899928,97.0,3,3,Campo de Ourique,38.7138473,-9.1669824,0,0,0,0,0,0,0,1,0,0,1,0,0
33899815,60.0,1,1,Campolide,38.7381666,-9.1625001,0,1,0,0,0,0,0,1,0,0,1,0,0
33899868,75.0,2,1,Arroios,38.7278958,-9.1334085,0,1,0,1,1,0,0,1,0,0,1,0,0
33899788,79.0,3,1,Penha de França,38.7316747,-9.12882,0,1,0,0,0,0,0,1,0,0,1,0,0
33899841,52.0,1,1,Alcântara,38.702868,-9.1906077,0,0,0,0,0,0,0,1,0,0,1,0,0
33899803,35.0,1,1,Arroios,38.7358911,-9.1299729,0,1,0,0,0,0,0,1,0,0,1,0,0
33899782,162.0,3,2,São Domingos de Benfica,38.7557957,-9.1725981,0,1,0,1,1,0,0,1,0,0,1,0,0
33899527,88.0,2,2,Avenidas Novas,38.7407313,-9.1466326,0,1,0,0,0,0,0,1,0,0,1,0,0
33739962,100.0,4,2,Avenidas Novas,38.7386642,-9.1576208,0,1,0,0,0,0,0,1,0,0,1,0,0
33899455,122.0,3,2,Avenidas Novas,38.7326287,-9.1486935,0,1,0,1,1,0,0,1,0,0,1,0,0
33899418,55.0,1,1,Santo António,38.7183843,-9.148744,0,0,0,0,0,0,0,1,0,0,1,0,0
33899434,55.0,1,1,Misericórdia,38.7141929,-9.1476704,0,0,0,0,0,0,0,1,0,0,1,0,0
33583823,40.0,1,1,Olivais,38.7701776,-9.1134193,0,0,0,0,0,0,0,1,0,0,1,0,0
33899226,45.0,1,1,Misericórdia,38.7143634,-9.1517661,0,0,0,0,0,0,0,1,0,0,1,0,0
33899267,143.0,3,2,Alcântara,38.7044103,-9.1797729,0,0,0,0,0,0,0,1,0,0,1,0,0
33899159,142.0,2,1,Misericórdia,38.714855,-9.1516277,0,0,0,0,0,0,0,1,0,0,1,0,0
33898592,100.0,2,1,São Vicente,38.7135087,-9.1233647,0,0,0,0,0,0,0,1,0,0,1,0,0
33899119,100.0,3,2,Lumiar,38.7626899,-9.1522299,0,1,0,1,1,0,0,1,0,0,1,0,0
33898564,51.0,1,1,Penha de França,38.7304117,-9.1297391,0,1,0,0,0,0,0,1,0,0,1,0,0
33898761,49.0,1,1,Misericórdia,38.7100861,-9.145526,0,0,0,0,0,0,0,1,0,0,1,0,0
33898804,50.0,1,1,Santa Maria Maior,38.7102386,-9.1369922,0,1,0,0,0,0,0,1,0,0,1,0,0
33898913,57.0,1,1,Arroios,38.7275215,-9.1345301,0,1,0,0,0,0,0,1,0,0,1,0,0
33898780,56.0,1,1,Santa Clara,38.780395,-9.1617048,0,1,0,0,0,0,0,1,0,0,1,0,0
33898775,160.0,3,3,Estrela,38.7097934,-9.159348,0,0,0,0,0,0,0,1,0,0,1,0,0
33813662,120.0,1,2,Santo António,38.7171426,-9.1465946,0,1,0,0,0,0,0,1,0,0,1,0,0
33898678,116.0,2,2,Estrela,38.7141537,-9.1636523,0,0,0,0,0,0,0,1,0,0,1,0,0
33822234,89.0,2,1,Olivais,38.760308,-9.1096808,0,1,0,1,1,0,0,1,0,0,1,0,0
33898674,55.0,0,1,Alcântara,38.7044683,-9.1817653,0,1,0,0,0,0,0,0,0,1,1,0,0
33898683,60.0,2,1,Alcântara,38.7056544,-9.1845486,0,1,0,0,0,0,0,1,0,0,1,0,0
33898663,130.0,3,2,Parque das Nações,38.7749331,-9.098742,0,1,0,1,1,0,0,1,0,0,1,0,0
33898655,136.0,2,2,Arroios,38.7315486,-9.141258,0,1,0,1,1,0,0,1,0,0,1,0,0
33898617,118.0,3,2,Alcântara,38.7048581,-9.1833017,0,1,0,1,1,0,0,1,0,0,1,0,0
33894135,144.0,3,2,Alvalade,38.7531391,-9.1348972,0,1,0,1,1,0,0,1,0,0,1,0,0
33898477,155.0,3,3,Santo António,38.7250564,-9.1478316,0,1,0,0,0,0,0,1,0,0,1,0,0
33898418,52.0,1,1,Arroios,38.7255725,-9.1358217,0,1,0,0,0,0,0,1,0,0,1,0,0
33898573,31.0,1,1,Estrela,38.7091459,-9.1550749,0,1,0,0,0,0,0,1,0,0,1,0,0
33898559,83.0,2,1,Benfica,38.75219,-9.1962868,0,1,0,0,0,0,0,1,0,0,1,0,0
33898580,135.0,2,2,Arroios,38.7356192,-9.1324986,0,0,0,1,1,0,0,1,0,0,1,0,0
33898533,101.0,3,2,Lumiar,38.7644762,-9.1535202,0,1,0,1,1,0,0,1,0,0,1,0,0
33898491,60.0,1,1,Campolide,38.7271871,-9.1598995,0,0,0,0,0,0,0,1,0,0,1,0,0
33898416,50.0,1,1,Benfica,38.7542906,-9.1973169,0,1,0,0,0,0,0,1,0,0,1,0,0
30715936,72.0,1,3,Campolide,38.7296207,-9.1609443,0,1,0,0,0,0,0,1,0,0,1,0,0
33885253,52.0,1,1,Misericórdia,38.7055275,-9.142218,0,0,0,0,0,0,0,1,0,0,1,0,0
