propertyCode,price,logPrice,pricePerSquareMeter,logPricePerSquareMeter
33912800,1300.0,7.170119543449628,12.62135922330097,2.5353905552199922
33927322,1200.0,7.090076835776092,15.0,2.70805020110221
33927266,2050.0,7.6255950721324535,18.141592920353983,2.898207253420113
33927136,1400.0,7.24422751560335,14.0,2.6390573296152584
33926936,1050.0,6.956545443151569,16.153846153846153,2.7821581732559317
33926921,1350.0,7.2078598714324755,27.0,3.295836866004329
33926920,3072.0,8.030084094267563,30.11764705882353,3.4051112809832915
33926908,1005.0,6.912742820493176,20.1,3.0007198150650303
33926895,6910.0,8.840724916761715,106.3076923076923,4.666337646866078
33926893,1350.0,7.2078598714324755,21.774193548387096,3.0807254863873834
33926702,1850.0,7.52294091807237,23.125,3.140914283398489
33064174,15000.0,9.615805480084347,16.853932584269664,2.824584017358162
33621758,2000.0,7.600902459542082,13.333333333333334,2.5902671654458267
33926599,4000.0,8.294049640102028,12.944983818770227,2.560708363204282
33926515,1850.0,7.52294091807237,24.666666666666668,3.20545280453606
33926406,2650.0,7.882314918980268,21.90082644628099,3.0865243733835266
33926381,1250.0,7.1308988302963465,13.157894736842104,2.5770219386958058
32017427,1000.0,6.907755278982137,25.641025641025642,3.2441936328524905
33476524,3500.0,8.160518247477505,17.94871794871795,2.887518688913758
33813776,1800.0,7.495541943884256,16.363636363636363,2.7950615780918397
33926346,1900.0,7.549609165154532,20.0,2.995732273553991
33864935,3300.0,8.101677747454572,22.14765100671141,3.0977314415091124
33864934,2800.0,7.937374696163295,18.79194630872483,2.933428390217836
33926273,1600.0,7.3777589082278725,25.0,3.2188758248682006
33926173,1100.0,7.003065458786462,21.568627450980394,3.0712398260621363
33926126,2950.0,7.989560449333865,27.314814814814813,3.3074292222096457
33926018,5000.0,8.517193191416238,22.727272727272727,3.123565645063876
33925896,1900.0,7.549609165154532,26.38888888888889,3.2729430461384768
33925946,3000.0,8.006367567650246,30.612244897959183,3.421400088979675
33925982,1700.0,7.438383530044307,22.972972972972972,3.134318436840138
33925980,2500.0,7.824046010856292,20.491803278688526,3.0200249661230356
33925664,1400.0,7.24422751560335,18.666666666666668,2.9267394020670396
33925685,3400.0,8.131530710604252,14.166666666666666,2.6508917872622613
33925613,1600.0,7.3777589082278725,26.666666666666668,3.283414346005772
33925619,1325.0,7.1891677384203225,16.158536585365855,2.7824484911560696
33908685,1800.0,7.495541943884256,22.5,3.1135153092103742
33925474,1325.0,7.1891677384203225,20.075757575757574,2.999512996393897
33925135,4200.0,8.34283980427146,36.8421052631579,3.606641355876964
33925222,3500.0,8.160518247477505,33.65384615384615,3.5161273483361324
33925223,3800.0,8.242756345714477,33.333333333333336,3.506557897319982
33925151,4500.0,8.411832675758411,39.473684210526315,3.6756342273639158
33925134,7000.0,8.85366542803745,32.407407407407405,3.4783870203532854
33925251,2300.0,7.7406644019172415,29.487179487179485,3.3839555752276493
