propertyCode,thumbnail,externalReference,numPhotos,floor,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,parkingSpace,neighborhood
33993565,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ce/90/18/275688716.webp,,45,7,3600.0,"{'price': {'amount': 3600.0, 'currencySuffix': '€/mês'}}",flat,rent,194.0,3,2,rua de Campolide,Lisboa,Campolide,Praça de Espanha - Sete Rios,pt,38.7377187,-9.1682722,False,https://www.idealista.pt/imovel/33993565/,"Apartamento T3 com 2 lugares de garagem e arrecadação, inserido no prestigiado e desejado condomínio Twin Towers em Campolide/Sete Rios.  Características: Condomínio fechado - empreendimento composto por 6 edifícios, excelentes jardins, 4 elevadores, um Centro Comercial com várias lojas e um ginásio, acabamentos de elevada qualidade, segurança 24h, bastante luz natural, vista desafogada para o Parque Florestal de Monsanto, Aqueduto das Águas Livres, Ponte 25 de Abril, e cidade de Lisboa, porta blindada, cozinha equipada, apartamento mobilado, roupeiros embutidos (muita arrumação), estores eléctricos, 2 excelentes varandas, aquecimento central, ar condicionado, conduta de lixo. Composição do imóvel: composto por um hall de entrada, cozinha equipada, sala ampla, 2 excelentes varandas, 2 quartos, 1 suite com zona de vestir, 2 casas de banho completas com banheira de hidromassagem.  Envolvente: Jardim Zoológico de Lisboa, Estação de Comboios de Sete Rios, Metro do Jardim Zoológico, Aeroporto Internacional de Lisboa, Escolas e universidades de prestígio, Centro de Saúde próximo, Farmácias, zona bem servida de comércio e serviços diversificados, e com boa rede de transportes públicos e acessibilidades. Piso: 7º andar; Ano de construção: 2002; Certificação Energética: B Licença de Utilização: 212, emitida pela CML em 18/04/2002. As Twin Towers de Lisboa são um dos empreendimentos residenciais e comerciais mais icônicos da cidade, reconhecidos pela sua arquitetura contemporânea e localização estratégica. Inauguradas no início dos anos 2000, as torres tornaram-se um marco na paisagem urbana da capital, destacando-se pela imponência e funcionalidade. Características das Twin Towers: 1.Arquitectura e Design: compostas por duas torres gémeas de estilo moderno, estas estruturas são revestidas por vidro e aço, conferindo-lhes um visual arrojado e elegante. Altura significativa que proporciona vistas panorâmicas impressionantes sobre a cidade de Lisboa e o rio Tejo. 2.Localização Privilegiada: Situadas em Sete Rios, uma área central e bem servida de Lisboa. Próximas de acessos importantes como a 2ª Circular, a Praça de Espanha e o Eixo Norte-Sul, permitindo fácil deslocação dentro e fora da cidade. Nas imediações encontram-se diversas opções de transporte público, como metro, comboio e autocarros. 3.Utilização mista: integram apartamentos residenciais de luxo, escritórios e espaços comerciais no mesmo complexo, no piso térreo e arredores, há uma grande variedade de serviços, incluindo restaurantes, cafés, ginásios, lojas e outras comodidades que tornam a experiência urbana mais conveniente. 4.Infraestruturas e Segurança: contam com parqueamentos subterrâneos, garantindo praticidade para moradores e visitantes. Sistema de segurança moderno, com vigilância 24 horas e recepção em cada torre. Um marco na capital - As Twin Towers reflectem o dinamismo e a sofisticação de Lisboa, sendo uma referência para quem busca viver ou investir num espaço que combina centralidade, modernidade e conforto. São muito procuradas por famílias, profissionais e investidores que desejam usufruir de um estilo de vida cosmopolita no coração da cidade. Condições de arrendamento: * Prazo de contrato - minimo 2 anos; * Início de contrato - pagamento de 1 renda e 2 cauções. Documentos necessários: * Inquilino: IRS e 3 últimos recibos de vencimento; * Fiador: IRS e últimos recibos de vencimento.",True,good,False,True,19.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na rua de Campolide'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33993564,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/1e/1f/b1/275688462.webp,R_025_1240,23,10,2700.0,"{'price': {'amount': 2700.0, 'currencySuffix': '€/mês'}}",flat,rent,163.0,3,3,"avenida Miguel Torga, 8",Lisboa,Campolide,Nova Campolide,pt,38.7308379,-9.1607688,True,https://www.idealista.pt/imovel/33993564/,"T3 mobilado no Condomínio Jardins de Campolide – Garagem, Piscina, Segurança, Jardim e Parque Infantil Este espaçoso apartamento T3, localizado no prestigiado Condomínio Jardins de Campolide, combina conforto, segurança e comodidade num ambiente exclusivo. Com segurança 24 horas, piscina, jardim e parque infantil, é o espaço ideal para famílias que valorizam qualidade de vida. Destaques do Apartamento  Localização: 10º andar, com elevador e excelente exposição solar (nascente/poente), garantindo luminosidade natural ao longo do dia.  Comodidade: Lugar de garagem e arrecadação incluídos. Espaços generosos:  3 quartos amplos (1 suíte);  3 casas de banho (2 com banheira);  Cozinha totalmente equipada com frigorífico, placa, forno, exaustor, caldeira, máquina de lavar loiça e máquina de lavar roupa.  Conforto e funcionalidade: ✔ Vidros duplos para isolamento térmico e acústico; ✔ Porta blindada para maior segurança; ✔ Aquecimento central; ✔ Roupeiros embutidos em todos os quartos + roupeiro extra no corredor. Localização Privilegiada – Campolide Situado numa zona central de Lisboa, este apartamento beneficia de acessos rápidos ao Eixo Norte-Sul, à Ponte 25 de Abril e à Praça de Espanha. A poucos minutos a pé, encontra:  Espaços verdes para lazer e desporto;  Comércio e serviços essenciais;  Amoreiras, El Corte Inglés e Universidade Nova de Lisboa (a 5 minutos a pé). Condições de Arrendamento Fiador obrigatório Contrato mínimo de 3 anos Uma oportunidade única para viver com qualidade num dos melhores condomínios de Campolide! Agende já a sua visita.",False,good,False,True,17.0,{'typology': 'flat'},"{'subtitle': 'Campolide, Lisboa', 'title': 'Apartamento na avenida Miguel Torga, 8'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33993589,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2e/1d/53/275687654.webp,,29,1,1680.0,"{'price': {'amount': 1680.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,3,2,rua Actriz Virgínia,Lisboa,Areeiro,Bairro dos Actores,pt,38.741367,-9.134277,False,https://www.idealista.pt/imovel/33993589/,"Ref. 1557 Excelente apartamento completamente mobilado e equipado ao metro e estação de comboios de Areeiro. A zona é muito sossegada tem muito próximo o supermercado Pingo Doce, restaurantes, cafés, barberias e comercio em geral. É um 1º andar, o prédio não tem elevador. O imóvel está dividido em: 3 quartos, todos com janela e mobilados com cama de casal, tem um grande corredor, sala espaçosa, cozinha comelectrodomésticos: placa, forno, esquentador, máquina de lavar roupa e frigorifico e 2 casas de banho uma grande com cabine/duche e a outra de apoio. Já disponível. Agende a sua visita.",True,good,False,False,19.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Actriz Virgínia'}",True,False,False,False,False,False,,
33024492,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a5/f2/bd/228929858.webp,Graça,7,1,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,42.0,1,1,"rua do Sol à Graça, 36",Lisboa,São Vicente,Graça,pt,38.7186421,-9.1292222,True,https://www.idealista.pt/imovel/33024492/,"[PT] O apartamento fica na Rua Sol à Graça, Piso 1. Este imóvel é composto por 1 quarto, uma casa de banho, uma sala e cozinha equipada completa, com duas varandas. A excelente localização deste apartamento oferece-lhe todos os tipos de serviços comerciais.  Está disponível a partir de dia um de dezembro de 2023.  A renda mensal não é negociável.  ****CONDIÇÕES**** - Período mínimo do contrato: Dois anos. - 2 rendas de entrada, mais 1 de caução. - IRS dos dois anos últimos, ou contrato de trabalho com recibos de salários dos três meses últimos. - Fiador ou mais caução. Marque a sua visita! Para mais informações contacte Fernando através do WhatsApp (927 / 315 / 268) ou idealista Mensagens, por favor. [EN] The apartment is on Rua Sol à Graça, Floor 1. This apartment consists of 1 bedroom, a bathroom, a living room and a fully equipped kitchen, with two balconies. The excellent location of this apartment offers you all types of commercial services. It's available from this December 1st, 2023.  The monthly rent is not negotiable.  ****CONDITIONS**** - Minimum contract period: Two years. - 2 down payments, plus 1 security deposit. - IRS for the last two years, or employment contract with payslips for the last three months. - Guarantor or more security. Book your visit! For more information, please contact Fernando via WhatsApp (927 / 315 / 268) or idealista Messages.",False,good,False,False,26.0,{'typology': 'flat'},"{'subtitle': 'São Vicente, Lisboa', 'title': 'Apartamento na rua do Sol à Graça, 36'}",False,False,False,False,False,False,,
33993473,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/fd/65/6a/275682049.webp,120181397-50,13,2,1800.0,"{'price': {'amount': 1800.0, 'currencySuffix': '€/mês'}}",flat,rent,131.0,3,2,rua Julião Quintinha,Lisboa,Benfica,Fonte Nova -  Calhariz,pt,38.7501214,-9.189858,False,https://www.idealista.pt/imovel/33993473/,"Apartamento T3 para arrendamento em prédio junto ao Centro Comercial Colombo. Apartamento espaçoso, com uma suite, cozinha totalmente equipada, e lavandaria. Todos os quartos têm roupeiros embutidos. Ar condicionado, vidros duplos e aquecimento central. Possui Box para uma viatura. Nota: O apartamento será arrendado totalmente mobilado e equipado.  Licença de Utilização - 174.",False,good,False,False,14.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua Julião Quintinha'}",False,False,False,False,False,False,,
33498330,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/74/ce/03/276110683.webp,103240228,52,,10000.0,"{'price': {'amount': 10000.0, 'currencySuffix': '€/mês'}}",duplex,rent,174.0,3,4,Lapa,Lisboa,Estrela,Lapa,pt,38.7090906,-9.1634926,False,https://www.idealista.pt/imovel/33498330/,"T3 Duplex singular de design minimalista, concebido por um dos arquitectos mais relevantes da actualidade, o brasileiro Isay Weinfeld. Totalmente remodelado com acabamentos sublimes, um jardim amplo de 82m² e um lugar na garagem. Situado no coração da Lapa, na freguesia da Estrela, em Lisboa. Esta residência é pura poesia, muito Zen e acolhedora e está praticamente nova a estrear. A atenção a todos os pormenores é absolutamente meticulosa. Design de interiores da autoria dos designers brasileiros Carlos Motta, Sérgio Rodrigues, Paulo Alves e Joaquim Tenreiro e do designer dinamarquês Finn Juhl. Iluminação da autoria dos designers italianos Viabizzuno e Davide Groppi. Trata-se de um rés-do-chão alto inserido num prédio de charme com uma bela fachada em azulejo, que foi totalmente remodelado, com elevador e apenas três fracções. Esta casa está toda aberta para o jardim luxuriante com enorme porta-janelas deslizantes, proporcionando uma vivência fluída entre os espaços interiores e exteriores.  O apartamento oferece 174m² de área bruta privativa e três suites em total. Uma das suites está situada no piso inferior. Ao entrar nesta casa, somos acolhidos por um hall espaçoso de 16m², uma zona social de 41m² e uma cozinha de 10m² que também abre para o jardim. A zona privada deste piso é composta por duas suites. A primeira suite, de 19m² também abre para o jardim verdejante e oferece um walk-in closet. Neste andar, encontramos ainda uma casa de banho social e a segunda suite que oferece 18m², roupeiros embutidos e uma janela orientada para a rua.  Descendo uma escada, encontramos um hall, uma lavandaria e a terceira suite que oferece 16m² e roupeiros embutidos. Esta terceira suite dispõe de vistas verdes para um verdejante jardim fechado com rega automatizada.  Este apartamento está totalmente equipado com equipamentos topo de gama das marcas Gaggenau, Miele e Siemens. A casa está mobilada e pronta a habitar e oferece o conforto de ar condicionado e aquecimento, todas as divisões dispõem de piso radiante. Esta fracção tem acesso exclusivo e uso exclusivo do jardim. Esta não é uma simples casa. É uma verdadeira obra de arte. Uma propriedade extraordinária onde a simplicidade é a sofisticação suprema. Ideal para quem desfruta de uma sensibilidade estética apurada, valoriza o design e a arte e deseja residir num dos bairros mais nobres, belos e sossegados da vibrante cidade de Lisboa. Disponível para entrada imediata.",True,good,False,True,57.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Estrela, Lisboa', 'title': 'Duplex'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33993419,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/c2/1d/94/275678279.webp,APA_707,21,1,1400.0,"{'price': {'amount': 1400.0, 'currencySuffix': '€/mês'}}",flat,rent,70.0,1,1,Campo de Santana - Santa Marta,Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.7235144,-9.1450616,False,https://www.idealista.pt/imovel/33993419/,"Apartamento T1 no centro de Lisboa - Rua Luciano Cordeiro em edifício com 2 elevadores. O apartamento será arrendado totalmente equipado e composto por:  - Sala grande com 2 sofás e mesa de jantar, aparador e outros móveis. - 1 quarto com roupeiro, cama e mesas de apoio em madeira de cerejeira.  - 1 Cozinha equipada com fogão, exaustor, forno, arca frigorífica, frigorífico, máquina de lavar roupa, máquina de secar roupa, exaustor esquentador, mesa de cozinha e despensa.  - 1 WC com poliban;  - 1 Despensa. - 1 Varanda. - 1 Hall espaçoso com grande roupeiro.   Zona Envolvente:  Avenida da Liberdade e Marquês de Pombal Parque Eduardo VII Universidade Autónoma de Lisboa Hospital de Santa Marta Hospital Santo António dos Capuchos Hospital Dona Estefânia Campo dos Mártires da Pátria Jardim Braancamp Freire Jardim do Torel NOVA Medical School - Faculdade de Ciências Médicas Academia Militar - Lisboa Museu Miguel Bombarda, Farmácias, Transportes Públicos, etc. NÃO ACEITAMOS ANIMAIS DE GRANDE PORTE Condições de arrendamento: - 2 rendas - Caução - Fiador Ligue JÁ e marque uma visita. Temos parcerias para lhe fornecer a melhor oferta de: - Seguros - Orçamento para obras (totais ou parciais) - Energia (Luz e Gás)  Categoria Energética: E  ref: APA_707.",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,
33993219,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/cd/fb/63/275672389.webp,LXM/00533,34,2,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,118.0,3,2,rua de Cascais,Lisboa,Alcântara,Largo do Calvário - Lx Factory,pt,38.7031509,-9.1766913,False,https://www.idealista.pt/imovel/33993219/,"Excelente apartamento quatro assoalhadas para arrendamento, totalmente equipado e mobilado. Localizado no condomínio Alcântara Rio em Lisboa. O apartamento é composto por uma sala ampla com janelas grandes, cozinha, três quartos, duas casas de banho e uma varanda. Os três quartos sendo um deles suite, são espaçosos com armários embutidos com bastante luminosidade, os outros dois quartos partilham uma casa de banho. Ótima Localização, próximo a transportes públicos, comercio, supermercados e todo de serviços. Características especificas: 118,90 m2 área bruta T3 2 casas de banho Varanda Ar condicionado lugar de estacionamento Prédio 2º Andar Com elevador  Condições para arrendamento: 2 rendas, 2 cauções e fiador.   Documentação para cada pessoa envolvida no arrendamento: Cartão de identificação  3 últimos recibos de vencimento Comprovativo de morada Iban  IRS - Modelo 3 Passaporte, no caso, ser estrangeiro.",False,good,False,True,21.0,{'typology': 'flat'},"{'subtitle': 'Alcântara, Lisboa', 'title': 'Apartamento na rua de Cascais'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33993083,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/4c/6f/10/275669541.webp,120801410-55,21,4,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,56.0,2,1,rua das Pedralvas,Lisboa,Benfica,Pedralvas,pt,38.7564153,-9.2075972,False,https://www.idealista.pt/imovel/33993083/,"Apartamento T2 para arrendamento no Bairro das Pedralvas – Benfica, Lisboa  Este apartamento com 56 m², encontra-se no 4º andar de um prédio sem elevador e é ideal para quem procura um espaço confortável numa zona bem servida de transportes, comércio e serviços.   O apartamento foi totalmente renovado e encontra-se a estrear.  Características do imóvel:   - 2 quartos com muita luz   - 1 casa de banho completa com banheira   - Cozinha equipada com forno, placa, exaustor, termoacumulador, micro-ondas e máquina de lavar roupa (não inclui frigorífico, nem máquina de lavar loiça)   - Arrendado sem mobília   - Estacionamento gratuito na rua (sem parquímetros)    Outras informações:   - Todas as janelas possuem vidros de folha dupla com corte térmico e acústico.    - Trata-se de um último andar.     Localização e acessibilidades:  Transportes: Várias carreiras de autocarro e Estação de Metro de Alfornelos a 15 minutos a pé  Educação: EB1 Jorge Barradas a 400 metros e Externato das Pedralvas a 100 metros  Comércio e serviços: Supermercados, cafés, farmácias e outros serviços essenciais nas proximidades  Situa-se a 20 minutos a pé do Hospital da Luz e, de automóvel, a 7 minutos do Hospital Lusíadas e a 10 do Hospital de Santa Maria. Apartamento isento de licença de utilização por ser de construção camarária.        Condições do Arrendamento: . Contracto de 3 anos renovável (preferencialmente);   . Pagamento na assinatura do contrato do valor equivalente a 3 rendas (2 primeiros meses mais caução);   . Fiador ou garantia bancária (mediante análise);   . Disponibilizar cópia dos seguintes documentos dos proponentes:         . Cartão de cidadão;         . Última declaração de IRS e respetiva nota de liquidação ou equivalente;         . Últimos 3 recibos de vencimento ou comprovativo de vínculo laboral estável;         . Comprovativo de residência dos fiadores (caso existam);    A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.      Licença de Utilização - Anterior a 1951.",False,good,False,False,20.0,{'typology': 'flat'},"{'subtitle': 'Benfica, Lisboa', 'title': 'Apartamento na rua das Pedralvas'}",False,False,False,False,False,False,,
33993113,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ca/1e/41/275664794.webp,A.30.09,11,1,1100.0,"{'price': {'amount': 1100.0, 'currencySuffix': '€/mês'}}",flat,rent,65.0,2,1,"rua Alves Paiva Fragoso, 54",Lisboa,Beato,,pt,38.7303969,-9.1144483,True,https://www.idealista.pt/imovel/33993113/,"T2 (dois quartos e uma sala) situado numa zona calma e tranquila. Cozinha totalmente equipada (termoacumulador, fogão, placa, exaustor, frigorífico máquinas da roupa e loiça. ) Condições de arrendamento: - 1 mês e 2 de caução - 3 últimos recibos de vencimento inquilinos / Fiador - Fiador deverá ter preferencialmente cartão de cidadão português Contrato de 1 ano, não renovável, contudo temos a possibilidade de fazer um novo contrato correndo tudo bem entre senhorio e inquilinos.",True,good,False,False,17.0,{'typology': 'flat'},"{'subtitle': 'Beato, Lisboa', 'title': 'Apartamento na rua Alves Paiva Fragoso, 54'}",False,False,False,False,False,False,,
33993098,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/a4/9c/275660107.webp,761424,8,,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,40.0,1,1,beco dos Ramos,Lisboa,Santa Maria Maior,Alfama,pt,38.7127926,-9.1272566,False,https://www.idealista.pt/imovel/33993098/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 16/03/2025 - Duração Mínima de Aluguer: 28 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Sim, para mais informações visite o site - Adicional:  - Animais de Estimação Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Charming 1-bedroom apartment in Alfama  - Descrição da Propriedade na Uniplaces: This one-bedroom apartment is located in the historic neighborhood of Alfama, just a short walk from the Santa Apolónia metro station and ISPA University. The area offers convenient access to public transport and central parts of the city while maintaining the traditional character of Lisbon. Situated in a well-connected location, this property offers proximity to essential amenities, shops, and restaurants, as well as Lisbons historic streets and Rio Tejo. Ideal for those seeking a comfortable home in a central yet authentic part of the city.  - Localização: Localizado on Alfama em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,30.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento no beco dos Ramos'}",False,False,False,False,False,False,,
33992984,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/83/03/c0/275657999.webp,73717,11,,850.0,"{'price': {'amount': 850.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,1,1,travessa do Pasteleiro,Lisboa,Estrela,Santos-o-Velho - Madragoa,pt,38.7074902,-9.1525088,False,https://www.idealista.pt/imovel/33992984/,"RESERVAS E PEDIDOS DE INFORMAÇÃO Para obter informações detalhadas e reservar online, clique abaixo do mapa em “Link Adicional”. TERMOS E CONDIÇÕES DE ALOJAMENTO: - Data de Disponibilidade: 18/06/2025 - Duração Mínima de Aluguer: 27 dias - Número Máximo de Hóspedes: 2 - Todas as Despesas Incluídas: Não, para mais informações visite o site - Adicional:  - Animais de Estimação Não Permitido  - Fumadores Não Permitido DETALHES DA PROPRIEDADE Apartamento com 1 quarto  - Descrição da Propriedade na Uniplaces: Looking for a place you can call your own If that is the case, take a look at this attractive apartment, near the Superior Institute of Economics and Management. Also, if you are interested in staying in a well located place then this is what you are looking for! The apartment - which is also located close to the IADE - creative university, and transport links such as Santos train station - will provide a spacious and pleasant double bedroom, a comfortable and large living room, a well-equipped kitchen with the main amenities And a bathroom. In addition, you will be close to several shops, lively nightlife areas and, above all, the heart of the city!  - Localização: Localizado on Santos em Lisbon com uma variedade de opções de refeições, lojas essenciais e atividades para fazer, com fácil acesso aos transportes públicos. 1 quartos em Apartment com 1 casas de banho. Características  - Accessibilidade  - Wi-Fi  - Televisão por cabo  - Toalhas e lençóis  - Forno  - Microondas  - Máquina de lavar roupa SOBRE A UNIPLACES O Seu Local de Confiança para Encontrar Casa Como uma plataforma online pioneira, a Uniplaces liga indivíduos, sejam estudantes, profissionais ou famílias, a uma variedade de alojamentos para arrendamento. O nosso compromisso vai para além das listagens - verificamos cada propriedade para garantir que cumpre os nossos rigorosos critérios de conforto e conveniência. Escolha a Uniplaces para uma jornada de arrendamento suave, fiável e com uma excelente relação qualidade-preço.",False,good,False,False,19.0,{'typology': 'flat'},"{'subtitle': 'Estrela, Lisboa', 'title': 'Apartamento na travessa do Pasteleiro'}",False,False,False,False,False,False,,
33992965,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/f9/44/56/275655438.webp,5418,13,bj,1075.0,"{'price': {'amount': 1075.0, 'currencySuffix': '€/mês'}}",flat,rent,50.0,1,1,rua do Cabo,Lisboa,Campo de Ourique,Santa Isabel,pt,38.7175423,-9.1585475,False,https://www.idealista.pt/imovel/33992965/,"T1, em prédio de placa, rés do chão alto. Em Campo de Ourique, na Rua do Cabo, junto ao Hotel da Estrela e a dois minutos a pé do Largo do Rato e 5 mnt do CCAmoreiras. O apartamento foi remodelado recentemente.  A cozinha é grande, equipada com placa, forno, exaustor, cilindro de aquecimento de água e máquina de lavar roupa. Despensa. A casa de banho tem banheira.  Boas áreas.  Bom apartamento em Campo de Ourique, fica na Rua do Cabo, perto do Jardim da Estrela, de escolas, Hotel, Largo do Rato. SCE As áreas mencionadas são aproximadas.",False,good,False,False,22.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento na rua do Cabo'}",False,False,False,False,False,False,,
33657943,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/df/11/81/275655026.webp,Areeiro Prime 2D,29,2,3500.0,"{'price': {'amount': 3500.0, 'currencySuffix': '€/mês'}}",flat,rent,197.0,3,3,"rua Sarmento de Beires, 46",Lisboa,Areeiro,Casal Vistoso,pt,38.7443923,-9.1292833,True,https://www.idealista.pt/imovel/33657943/,"Apartamento no Areeiro, em prédio com áreas exteriores ajardinadas, piscina interior e ginásio. Com exposição solar a sul na sala, cozinhas e varandas, e com quartos com exposição para a encosta verde do parque da Bela Vista. Os quartos estão equipados com roupeiros, sendo um deles em suite. Cozinha completamente equipada com electrodomésticos Electrolux, com zona de estendal exterior com máquina de lavar roupa. Apartamento climatizado com ar condicionado Toshiba. O apartamento conta com arrecadação e dois lugares de estacionamento. Condomínio com piscina interior aquecida, ginásio, e zonas de solário e ajardinadas.",True,good,False,True,18.0,{'typology': 'flat'},"{'subtitle': 'Areeiro, Lisboa', 'title': 'Apartamento na rua Sarmento de Beires, 46'}",True,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
33992873,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/2c/0a/7b/275648316.webp,,22,2,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,160.0,3,1,avenida do Brasil,Lisboa,Alvalade,São João de Brito,pt,38.7570533,-9.1390381,False,https://www.idealista.pt/imovel/33992873/,"FANTÁSTICO T3 NA AV. DO BRASIL! Apresentamos este magnífico apartamento T3, situado numa das zonas mais emblemáticas e procuradas de Lisboa – Alvalade. Com uma localização privilegiada, este imóvel destaca-se pela sua generosa exposição solar, proporcionando uma luminosidade natural excecional ao longo do dia. O apartamento encontra-se em fase conclusão de renovação total, com acabamentos de qualidade e uma distribuição funcional dos espaços. O imóvel dispõe de estacionamento na praceta da via pública onde tem também carregadores viaturas elétricas. Localizado numa das melhores áreas de Alvalade, este apartamento encontra-se perto de todo o tipo de comércio, serviços, transportes e espaços verdes, proporcionando uma qualidade de vida única na cidade. Condições arrendamento: 2 rendas + 2 caução  IRS e Fiador.",False,good,False,False,10.0,{'typology': 'flat'},"{'subtitle': 'Alvalade, Lisboa', 'title': 'Apartamento na avenida do Brasil'}",False,False,False,False,False,False,,
33992832,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/6a/15/01/275646158.webp,APA_205_AS,13,1,1500.0,"{'price': {'amount': 1500.0, 'currencySuffix': '€/mês'}}",flat,rent,44.0,1,1,"largo do Mastro, 13",Lisboa,Arroios,Pena,pt,38.7211718,-9.1390562,True,https://www.idealista.pt/imovel/33992832/,"Disponível para entrada a 7 de Março. Apartamento T1 com 44 m2 de área, totalmente remodelado, com excelentes acabamentos e muito bem localizado junto ao Campo Mártires da Pátria, no Largo do Mastro em Arroios.  Este simpático, charmoso e acolhedor apartamento com muita luz natural localiza-se num 1º andar sem elevador, tem vista para o jardim do Largo do Mastro e está inserido num prédio clássico, reabilitado, de traça antiga típica dos bairros de Lisboa. É composto por sala de estar com varanda com vista para o jardim, cozinha equipada, quarto e casa de banho. Chão de tábua corrida, portadas de madeira nas janelas, armários embutidos e porta blindada. Ótimos acabamentos. Apartamento arrendado chave na mão, totalmente mobilado e equipado pronto a usar. Orientação Nascente.  Excelente localização no coração da cidade, a 500 metros do Metro e do centro histórico da cidade. Supermercado Pingo Doce a 100 metros. Nas imediações encontramos agradáveis espaços de comércio e restauração, assim como transportes públicos.",True,good,False,False,34.0,{'typology': 'flat'},"{'subtitle': 'Arroios, Lisboa', 'title': 'Apartamento no largo do Mastro, 13'}",True,False,False,False,False,False,,
