propertyCode,thumbnail,externalReference,numPhotos,price,priceInfo,propertyType,operation,size,rooms,bathrooms,address,province,municipality,district,country,latitude,longitude,showAddress,url,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,topPlus,floor,parkingSpace,neighborhood,newDevelopmentFinished
33938121,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/95/bb/7b/273076664.webp,1326,17,1700.0,"{'price': {'amount': 1700.0, 'currencySuffix': '€/mês'}}",flat,rent,90.0,2,2,Campo Pequeno,Lisboa,Avenidas Novas,Campo Pequeno,pt,38.738933,-9.1478383,False,https://www.idealista.pt/imovel/33938121/,T2 como NOVO / AV. NOVAS ( Avenida da República ) / Sem Mobília Prédio Referência / Construção Placa / 2 Elevadores / Sem Mobília Área 90 m2 / Apartamento com bons acabamentos / Vidros duplos Soalho Madeira / Ar Cond. / Sala / Cozinha totalmente equipada / 1 lavabo social / 2 Quartos / 1 Wc completa com banheira Apartamento Soalheiro. Prédio com Porteiro. Excelente localização. Zona com comércio e transportes.   Renda Mensal: 1.700€   NOTA: Disponível em Janeiro de 2025. Para mais informações ou marcar visita P. F. contacte: Alexandre Gonçalves TM: Visite o nosso site.,False,good,False,,19.0,{'typology': 'flat'},"{'subtitle': 'Avenidas Novas, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,,,
33938095,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/bb/9d/ba/273076060.webp,APA_656,18,3000.0,"{'price': {'amount': 3000.0, 'currencySuffix': '€/mês', 'priceDropInfo': {'formerPrice': 4000.0, 'priceDropValue': 1000, 'priceDropPercentage': 25}}}",flat,rent,108.0,2,2,Rato - Amoreiras,Lisboa,Santo António,Rato - Amoreiras,pt,38.7222256,-9.152953,False,https://www.idealista.pt/imovel/33938095/,"Apartamento T2 com 103 m2, com acabamentos premium. O apartamento dispõe de uma sala de estar e jantar com varanda e uma cozinha totalmente equipada com eletrodomésticos de marca Siemens. A zona privativa conta com dois quartos, um dos quais em suite, e também possui uma casa de banho completa. Apartamento muito luminoso com excelente isolamento térmico, com janelas rasgadas com vidro duplo, piso radiante, casas de banho em mármore e ar condicionado em todas as divisões. Conta com um espaço de garagem e uma arrecadação. Inserido em edifício novo, com elevador, numa das melhores localizações de Lisboa, em rua muito tranquila entre o Rato e o Príncipe Real, com fácil acesso a transportes públicos, comércio e serviços.",False,good,False,True,28.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,5,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33938062,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/26/b1/36/273075242.webp,408 (2),17,1250.0,"{'price': {'amount': 1250.0, 'currencySuffix': '€/mês'}}",studio,rent,50.0,0,1,rua de São Marçal,Lisboa,Misericórdia,Príncipe Real - São Bento,pt,38.7155645,-9.1522352,False,https://www.idealista.pt/imovel/33938062/,"pronto habitar imediato / MOSTRA JÁ / ideal para pessoa só ou casal. CENTRO LISBOA ao JARDIM PRAÇA FLORES no PRÍNCIPE REAL apartamento T0 +1 integralmente renovado com ar condicionado. Sem móveis com cozinha semiequipada: placa, forno, exaustor, microondas e caldeira (águas quentes). 3º and. sem elevador. TRATA 91 NOVE DOIS SEIS OITO NOVE QUATRO SETE ou 21 TRÊS UM QUATRO TRÊS ZERO DOIS QUATRO  Categoria Energética: F  ref: 408 (2).",True,good,False,False,25.0,"{'typology': 'flat', 'subTypology': 'studio'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'T0 na rua de São Marçal'}",False,False,False,False,False,False,3,,,
33934903,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/ee/2a/13/273073882.webp,,24,2675.0,"{'price': {'amount': 2675.0, 'currencySuffix': '€/mês'}}",duplex,rent,112.0,1,2,"rua Vítor Cordon, 31",Lisboa,Misericórdia,Chiado - Pç. de Camões,pt,38.7079269,-9.1415939,True,https://www.idealista.pt/imovel/33934903/,"Apartamento Duplex, com uma excelente localização no Chiado, próximo de transportes, cafés, restaurantes, supermercado e todo o tipo de comércio. O apartamento tem a cozinha completamente equipada e está mobilado, tem ar condicionado e está inserido em prédio com elevador Composto por: Cozinha; Sala; Quarto c/ wc; Casa de Banho; Garagem. Contracto mínimo de UM ANO. 2 Rendas + 2 Cauções Devido ao elevado número de pedidos recebidos, informamos que caso não recebam resposta da nossa parte, foi porque não nos foi possível dar seguimento ao seu pedido. Desde já agradecemos a sua compreensão. Licença AMI - 19850. - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -  Duplex flat in an excellent location in Chiado, close to transport, cafés, restaurants, supermarkets and all kinds of shops. The flat has a fully equipped kitchen and is furnished, has air conditioning and is in a building with an elevator Composed: Kitchen; Living room; Bedroom with bathroom; Bathroom; Garage. Minimum contract of ONE YEAR. 2 Rents + 2 Deposits Due to the large number of requests received, we would like to inform you that if you do not receive a reply from us, it is because we were unable to fulfil your request. Thank you in advance for your understanding. AMI Licence - 19850.",False,good,False,True,24.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Misericórdia, Lisboa', 'title': 'Duplex na rua Vítor Cordon, 31'}",False,False,False,False,False,False,1,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33937148,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a2/96/68/272988544.webp,124071008-315,21,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,76.0,1,2,"rua Duques de Bragança, 6",Lisboa,Santa Maria Maior,Chiado,pt,38.708293,-9.1419675,True,https://www.idealista.pt/imovel/33937148/,"Apartamento T1 no 3º andar em Santa Maria Maior Inserido em prédio com elevador, totalmente renovado. Conta com arrecadação e um lugar de estacionamento. Composto por: Sala e suite com acesso à varanda, lavabo social, cozinha equipada. Equipamentos e equipamentos: Porteiro no horário 8h00 - 18h00, A/C por conduta, máquina de louça, máquina de lavar e secar roupa e esquentador a gás ventilado. A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa. Para mais informações e/ou visita, contacte-me!",False,good,False,True,33.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua Duques de Bragança, 6'}",False,False,False,False,False,False,3,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33937124,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/a5/47/52/272988774.webp,124071008-318,21,2500.0,"{'price': {'amount': 2500.0, 'currencySuffix': '€/mês'}}",flat,rent,76.0,1,2,"rua Duques de Bragança, 6",Lisboa,Santa Maria Maior,Chiado,pt,38.708293,-9.1419675,True,https://www.idealista.pt/imovel/33937124/,"Apartamento T1 no 2º andar em Santa Maria Maior Inserido em prédio com elevador, totalmente renovado. Conta com arrecadação e um lugar de estacionamento. Composto por: Sala e suite com acesso à varanda, lavabo social, cozinha equipada. Equipamentos e equipamentos: Porteiro no horário 8h00 - 18h00, A/C por conduta, máquina de louça, máquina de lavar e secar roupa e esquentador a gás ventilado. A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa. Para mais informações e/ou visita, contacte-me!",False,good,False,True,33.0,{'typology': 'flat'},"{'subtitle': 'Santa Maria Maior, Lisboa', 'title': 'Apartamento na rua Duques de Bragança, 6'}",False,False,False,False,False,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33937902,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/8c/e9/95/273067243.webp,,27,1750.0,"{'price': {'amount': 1750.0, 'currencySuffix': '€/mês'}}",flat,rent,88.0,3,2,rua Adelaide Cabete,Lisboa,Carnide,Centro Histórico - Quinta da Luz,pt,38.7587152,-9.1858544,False,https://www.idealista.pt/imovel/33937902/,"Se procura um lugar para viver que combine comodidade, estilo e conveniência, temos a opção perfeita para si. Este apartamento em Carnide, localizado junto ao Centro Comercial Colombo, a poucos passos da estação de metro, do Hospital da Luz e do Supermercado Auchan, é o local ideal. Completamente remodelado e decorado com um toque moderno, este apartamento de 3 quartos oferece um ambiente acolhedor e funcional. O espaço foi pensado para proporcionar o máximo conforto e conveniência aos seus moradores, tornando-o ideal tanto para profissionais que trabalham na cidade como para famílias que procuram um lar bem localizado. Características Principais do Apartamento: Totalmente Mobilado: Este apartamento vem completamente mobilado, poupando-lhe a preocupação de comprar móveis. Basta entrar e desfrutar da sua nova casa. Cozinha Totalmente Equipada: A cozinha foi projetada para os amantes da culinária, com todos os aparelhos e utensílios necessários para preparar refeições deliciosas. 3 Quartos Espaçosos: Os quartos são amplos e bem iluminados, todos com roupeiro e um deles em suite, proporcionando um ambiente tranquilo e relaxante para descansar. Casa de Banho Moderna: As casas de banhos foram renovadas, com um design contemporâneo. Localização Inigualável: Situado junto ao Centro Comercial Colombo, o maior centro comercial da Península Ibérica, terá à sua disposição uma vasta gama de lojas, restaurantes e entretenimento. Além disso, a proximidade do metro torna a deslocação pela cidade fácil e rápida. O Hospital da Luz e o Supermercado Auchan também estão a poucos minutos a pé. Vizinhança Tranquila: Apesar da sua localização central, o apartamento está situado numa zona tranquila, proporcionando um refúgio longe do bulício da cidade. Não perca a oportunidade de viver numa das áreas mais desejadas de Lisboa, com todas as comodidades ao seu alcance. Este apartamento é perfeito para quem procura qualidade de vida e comodidade. Se estiver interessado em agendar uma visita ou obter mais informações, não hesite em contactar-nos. Estamos à sua disposição para responder a todas as suas perguntas e ajudá-lo a dar o próximo passo para tornar este apartamento a sua nova casa. Condições do arrendamento: Caução de 6.000€ (o apartamento fica todo mobilado, incluindo todos os utensílios de cozinha); 2 rendas.   If you're looking for a place to live that combines comfort, style and convenience, we have the perfect option for you. This apartment in Carnide, located next to the Colombo Shopping Center, just a few steps from the metro station, Hospital da Luz and the Auchan Supermarket, is the ideal location. Completely refurbished and decorated with a modern touch, this 3-bedroom apartment offers a welcoming and functional environment. The space has been designed to provide maximum comfort and convenience for its residents, making it ideal for both professionals working in the city and families looking for a well-located home. Main features of the apartment: Fully Furnished: This apartment comes fully furnished, saving you the worry of buying furniture. Just move in and enjoy your new home. Fully Equipped Kitchen: The kitchen has been designed for cooking lovers, with all the appliances and utensils needed to prepare delicious meals. 3 Spacious Bedrooms: The bedrooms are large and bright, all with closets and one of them en suite, providing a peaceful and relaxing environment in which to rest. Modern Bathroom: The bathrooms have been renovated with a contemporary design. Unbeatable Location: Located next to the Colombo Shopping Center, the largest shopping center on the Iberian Peninsula, you'll find a wide range of stores, restaurants and entertainment. In addition, the proximity of the metro makes getting around the ci.",True,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Carnide, Lisboa', 'title': 'Apartamento na rua Adelaide Cabete'}",False,False,False,False,False,False,8,,,
33938019,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/05/75/7f/273069522.webp,1691,13,1200.0,"{'price': {'amount': 1200.0, 'currencySuffix': '€/mês'}}",flat,rent,60.0,1,1,Santa Isabel,Lisboa,Campo de Ourique,Santa Isabel,pt,38.7192786,-9.1631389,False,https://www.idealista.pt/imovel/33938019/,"Apartamento T1, totalmente remodelado a estrear e com muito bom gosto, na rua Ferreira Borges. Tem um quarto com um grande roupeiro, sala e casa de jantar, um wc com duche, e uma cozinha, equipada com forno, placa, exaustor e esquentador.",False,good,False,,20.0,{'typology': 'flat'},"{'subtitle': 'Campo de Ourique, Lisboa', 'title': 'Apartamento'}",False,False,False,False,False,False,,,,
33806581,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/e4/8c/82/266007399.webp,124071005-766,12,2200.0,"{'price': {'amount': 2200.0, 'currencySuffix': '€/mês'}}",flat,rent,184.0,3,3,"avenida Sérgio Vieira de Mello, 4",Lisboa,Santa Clara,,pt,38.7803469,-9.1509392,True,https://www.idealista.pt/imovel/33806581/,"Apartamento T3 com 144m2, inserido no Condomínio do Parque na Alta de Lisboa. Prédio com elevador, piscina e zonas verdes. Conta com 1 arrecadação e 2 parqueamentos.   Rodeado de espaços verdes complementados com várias zonas de lazer, espaços comerciais, parques infantis e ciclovias.   Composto por: Hall de entrada, sala com varanda, cozinha totalmente equipada exceto máquina de lavar roupa, hall dos quartos, 2 quartos, 1 suite, 2 casas de banho completas e 1 lavabo.   A informação disponibilizada não dispensa a sua confirmação e não pode ser considerada vinculativa.   Para mais informações e/ou visita, contacte-me!     EN 3-bedroom apartment with 144m2, in the Condomínio do Parque in Alta de Lisboa. Building with elevator, swimming pool and green areas. It has 1 storage room and 2 parking spaces.   Surrounded by green spaces complemented by various leisure areas, shopping areas, playgrounds and cycle paths.   Composed by: Entrance hall, living room with balcony, fully equipped kitchen except washing machine, hallway to bedrooms, 2 bedrooms, 1 suite, 2 complete bathrooms and 1 toilet.   The information provided does not dispense with confirmation and cannot be considered binding.   For more information and/or to book a viewing, please contact me!       Licença de Utilização - 15 emitida a 13/09/2005 pela C. M. Lisboa.",True,good,False,True,12.0,{'typology': 'flat'},"{'subtitle': 'Santa Clara, Lisboa', 'title': 'Apartamento na avenida Sérgio Vieira de Mello, 4'}",False,False,False,False,False,False,4,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
33936979,https://img4.idealista.pt/blur/WEB_LISTING/0/id.pro.pt.image.master/08/83/1d/272981389.webp,CC422LX,24,1650.0,"{'price': {'amount': 1650.0, 'currencySuffix': '€/mês'}}",flat,rent,82.0,1,1,"rua Luciano Cordeiro, 46",Lisboa,Santo António,Campo de Santana - Santa Marta,pt,38.725121,-9.1440352,True,https://www.idealista.pt/imovel/33936979/,"Apartamento T1 com Garagem dupla e Arrecadação para arrendamento na Rua Luciano Cordeiro. Disponível para entrada dia 01 de Fevereiro de 2025. Imóvel com cozinha equipada: Combinado, Placa, Forno, Exaustor, Máquina da Louça, Máquina da roupa com 2 funções lavar e secar e Caldeira. Quarto com roupeiro, ar condicionado, estores elétricos, vidros duplos, hall do quarto com roupeiro embutido e Wc completo. Sala com ar condicionado e varanda. Não está mobilado! Certificado Energético B- Prédio moderno com 2 elevadores. Visitas podem ser feitas com marcação, ligue ou envie email para agendar a sua! Preferências a clientes com Fiador ou garantia bancária! Situado no centro de Lisboa em zona prime, perto do Saldanha e Marquês de Pombal. Junto ao Hospital Santa Marta e Hospital dos Capuchos. Com transportes à porta e a 10 minutos a pé do Metro de Picoas e Marquês Pombal. A 5 minutos do Jardim Campo Mártires da Pátria. Fácil acesso pedonal ao centro histórico de Lisboa e Av. da Liberdade. Zona com supermercado, farmácias, comercio tradicional, restaurantes, Universidade Autónoma de Lisboa e policia. Acesso às principais vias da cidade, A5, Eixo Norte/Sul e Ponte 25 de Abril. Venha conhecer! Marque já a sua visita!",False,good,False,True,20.0,{'typology': 'flat'},"{'subtitle': 'Santo António, Lisboa', 'title': 'Apartamento na rua Luciano Cordeiro, 46'}",True,False,False,False,False,False,2,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,
